shipment_id,tracking_number,order_id,customer_id,customer_name,shipment_type,carrier,status,origin_city,origin_country,destination_city,destination_country,package_weight_kg,package_dimensions_cm,declared_value_eur,shipping_cost_eur,insurance_cost_eur,pickup_date,estimated_delivery_date,actual_delivery_date,warehouse_id,driver_id,distance_km,delivery_attempts,signature_required,customer_satisfaction_score,delay_reason,damage_reported,claim_filed,claim_amount_eur,co2_emissions_kg,is_international,created_at
SHP-202332203,TRK500770210015,ORD-4007938,CUST-518056,Sophie Weber,Next Day,UPS,Returned,Bremen,GERMANY,Hamburg,AT,13.8,45x16x62,4964.82,72.56,0.0,2025-04-12,2022-12-11,2022-12-31,WH-HAM,DRV-6752,1154,4,True,2.0,,True,True,3618.1,46.51,False,2023-09-10 05:45:00
SHP-202332204,TRK813339477406,ORD-9580319,CUST-620466,Sabine Schneider,Same Day,DPD,In Transit,Duisburg,GERMANY,Duisburg,France,6.72,49x27x5,2621.98,36.77,N/A,2024-10-28,23 Sep 2023,02 Aug 2025,WH-MUC,DRV-6827,23,5,False,,Weather,True,False,534.98,42.31,False,2023-03-01 02:09:00
SHP-202332205,TRK647230635306,ORD-9818422,CUST-966924,David Wagner,Same Day,Amazon Logistics,Returned,Leipzig,DE,Berlin,GERMANY,25.86,48x79x15,3650.1,9.76,N/A,2025-01-08,2025-03-05,2023-09-14,WH-HAM,DRV-5854,1292,3,True,,Weather,False,False,0.0,69.95,True,2023-01-04 20:36:00
SHP-202332206,TRK663943231736,ORD-2333504,CUST-712313,Sophie Hoffmann,Next Day,DB Schenker,In Transit,Hamburg,Deutschland,Duisburg,Netherlands,13.94,123x13x37,1194.21,65.65,0.0,2023-07-04,01 Apr 2023,2025-02-11,WH-CGN,DRV-5606,244,1,False,,Strike,True,False,2695.35,97.46,True,2023-01-03 21:14:00
SHP-202332207,TRK834491584428,ORD-3502937,CUST-299580,Sabine Osei,Standard,GLS,Failed,Cologne,Deutschland,Warsaw,Germany,17.81,13x64x48,4813.87,7.97,0.0,2025-10-08,2025-05-19,2024-05-18,WH-DRS,DRV-2258,1229,5,False,3.0,Strike,False,True,0.0,98.41,False,2023-01-20 22:24:00
SHP-202332208,TRK477638494210,ORD-1350391,CUST-815340,Anna Wolf,Standard,Amazon Logistics,Attempted,Essen,Deutschland,Hamburg,Switzerland,49.14,98x31x38,3481.73,76.29,0.0,2023-12-27,2023-03-19,2024-12-24,WH-DRS,DRV-9218,1489,1,False,,Incorrect Address,True,True,0.0,81.81,True,2023-03-28 00:33:00
SHP-202332209,TRK746255469831,ORD-2428494,CUST-794013,Emma Agyeman,International,DPD,DELIVERED,Nuremberg,GERMANY,Vienna,Netherlands,5.67,66x54x72,3444.74,43.65,0.0,2022-05-19,2024-07-07,14 May 2025,WH-FRA,DRV-3389,1072,4,False,,Incorrect Address,False,True,0.0,66.64,False,2023-02-11 04:20:00
SHP-202332210,TRK221755989546,ORD-3556583,CUST-476723,Lisa Klein,Next Day,DHL,Out for Delivery,Dusseldorf,Deutschland,Berlin,FR,49.76,86x26x35,1794.24,84.06,N/A,26/03/2025,05-12-2022,06/17/2024,WH-HAM,DRV-1512,716,5,True,5.0,Weather,False,False,0.0,75.0,False,2023-07-17 21:21:00
SHP-202332211,TRK805072097859,ORD-2988777,CUST-997715,Emma Bauer,International,DB Schenker,In Transit,Cologne,Deutschland,Vienna,Netherlands,11.15,60x82x9,3868.2,61.7,N/A,2024-07-30,25 Apr 2022,2022-02-05,WH-CGN,DRV-2492,348,3,False,2.0,Customs Delay,True,False,0.0,55.9,False,2023-12-09 01:41:00
SHP-202332212,TRK491650484725,ORD-8459938,CUST-694258,Max Meyer,Standard,Hermes,Delivered,Hanover,DE,Nuremberg,CZ,17.95,82x98x53,4317.35,55.35,10.89,06/25/2025,2024-06-19,2023-01-15,WH-CGN,DRV-6367,1122,4,True,,Customs Delay,False,True,0.0,6.49,True,2023-01-04 05:02:00
SHP-202332213,TRK723913750256,ORD-3467015,CUST-826601,Max Meyer,Next Day,Hermes,Attempted,Munich,Deutschland,Paris,AT,35.84,34x85x59,1858.63,56.4,0.0,2023-10-31,2023-11-25,2022-10-20,WH-BER,DRV-1720,61,1,False,1.0,Recipient Not Available,True,False,0.0,99.08,True,2023-04-02 09:17:00
SHP-202332214,TRK290110826465,ORD-5598724,CUST-567343,Lisa Boateng,International,DPD,Delivered,Bremen,GERMANY,Frankfurt,GERMANY,43.48,116x57x18,314.82,12.13,0.0,2022-06-25,2024-08-04,2023-01-01,WH-FRA,DRV-7779,271,5,True,5.0,Weather,True,False,0.0,76.5,True,2023-05-18 02:53:00
SHP-202332215,TRK807713052289,ORD-6166918,CUST-746690,Felix Meyer,Standard,FedEx,Failed,Munich,DE,Leipzig,Netherlands,2.66,135x27x29,1345.43,50.73,0.0,2025-10-15,2023-08-09,2025-02-03,WH-CGN,DRV-4801,644,5,True,1.0,Incorrect Address,True,True,0.0,84.0,True,2023-03-25 05:48:00
SHP-202332216,TRK129003936532,ORD-8475568,CUST-881113,Lisa Becker,Same Day,DPD,In Transit,Nuremberg,Deutschland,Frankfurt,Netherlands,1.55,40x40x15,2281.66,26.17,0.0,2025-12-19,2022-08-05,2022-06-16,WH-MUC,DRV-5220,167,3,True,,Vehicle Breakdown,True,True,0.0,7.21,True,2023-04-26 00:40:00
SHP-202332217,TRK185473167221,ORD-2560170,CUST-951852,Felix Schulz,Freight,DPD,Delivered,Hamburg,DE,Zurich,France,7.5,57x77x36,2402.23,50.8,0.0,2025-09-26,2024-01-24,08 Jun 2022,WH-FRA,DRV-4840,419,1,False,5.0,,True,False,0.0,36.68,False,2023-09-18 15:44:00
SHP-202332218,TRK892058788635,ORD-7288562,CUST-836997,David Meyer,Next Day,UPS,Out for Delivery,Hanover,DE,Dresden,Poland,33.12,116x30x41,4102.87,21.38,0.0,04/23/2022,2024-08-17,2025-04-29,WH-CGN,DRV-6079,277,4,False,2.0,Strike,True,False,1922.98,4.09,False,2023-05-10 21:54:00
SHP-202332219,TRK290847304011,ORD-9797874,CUST-330720,Max Wolf,Next Day,DHL,Failed,Dusseldorf,Deutschland,Zurich,AT,48.94,124x59x6,1289.4,76.44,2.06,2024-10-07,08-06-2022,2024-07-07,WH-DRS,DRV-5113,341,1,True,2.0,Incorrect Address,True,False,0.0,56.22,True,2023-07-22 11:14:00
SHP-202332220,TRK221048047165,ORD-9099420,CUST-560331,Sabine Koch,Express,Amazon Logistics,In Transit,Stuttgart,GERMANY,Berlin,CH,30.86,14x57x22,1312.77,29.3,24.79,19-06-2025,2024-11-15,11/22/2023,WH-DRS,DRV-9453,155,4,True,2.0,Customs Delay,True,True,0.0,83.99,False,2023-12-09 05:00:00
SHP-202332221,TRK564078486041,ORD-7197410,CUST-191885,David Mensah,Standard,DB Schenker,DELIVERED,Frankfurt,Germany,Duisburg,AT,22.59,99x16x61,3941.43,41.95,0.0,2024-09-21,23 Aug 2023,2025-10-06,WH-CGN,DRV-6591,873,1,True,,Incorrect Address,False,True,0.0,41.52,False,2023-11-16 07:54:00
SHP-202332222,TRK851750848417,ORD-3508933,CUST-292596,Andreas Meyer,Next Day,Deutsche Post,Failed,Munich,Germany,Amsterdam,Poland,15.96,117x44x35,1268.5,30.17,0.0,03 Jun 2025,2024-12-05,01/27/2023,WH-BER,DRV-3951,1113,3,False,,Traffic,False,True,0.0,21.68,True,2023-12-10 18:27:00
SHP-202332223,TRK838446969560,ORD-2239201,CUST-979812,Petra Schmidt,Standard,GLS,Pending,Dortmund,Deutschland,Hamburg,France,38.05,23x21x26,830.77,66.92,14.64,04-09-2022,06/24/2025,2025-03-03,WH-CGN,DRV-7565,1248,3,True,,Customs Delay,False,False,0.0,68.92,True,2023-09-04 08:29:00
SHP-202332224,TRK818888043601,ORD-5284404,CUST-833065,Michael Becker,Standard,Hermes,In Transit,Cologne,DE,Bremen,Netherlands,34.14,116x91x53,1036.79,32.5,6.9,2022-04-01,2023-02-27,24-02-2024,WH-MUC,DRV-5533,540,4,True,,Strike,False,True,0.0,0.45,False,2023-08-05 13:09:00
SHP-202332225,TRK621778280075,ORD-1942544,CUST-796853,Sarah Schulz,Economy,UPS,Out for Delivery,Hanover,Deutschland,Zurich,Poland,11.04,18x30x41,3285.55,85.63,0.0,2022-08-08,2023-12-10,21/04/2025,WH-FRA,DRV-7371,1122,1,False,,Customs Delay,True,False,0.0,81.21,False,2023-08-20 05:53:00
SHP-202332226,TRK349541603426,ORD-2848372,CUST-560214,Daniel Sowah,Same Day,Deutsche Post,Returned,Leipzig,Germany,Nuremberg,CH,22.17,98x43x36,526.01,62.64,14.81,04-04-2023,2022-03-11,07/14/2025,WH-CGN,DRV-1607,872,3,True,2.0,Weather,True,True,0.0,89.33,True,2023-11-17 01:43:00
SHP-202332227,TRK257504039756,ORD-4846633,CUST-348525,Lukas Boateng,Freight,FedEx,Delivered,Nuremberg,Deutschland,Berlin,FR,42.87,31x13x63,1603.07,30.52,0.0,2022-09-01,04-12-2024,2023-12-23,WH-MUC,DRV-7053,1432,2,False,2.0,,False,True,0.0,97.09,False,2023-07-28 02:49:00
SHP-202332228,TRK499230514939,ORD-3474209,CUST-276451,Andreas Boateng,Freight,DHL,Lost,Hanover,DE,Warsaw,FR,46.28,97x38x38,4364.03,7.24,0.0,2025-09-07,2025-07-18,2024-02-23,WH-HAM,DRV-8884,267,1,False,2.0,Incorrect Address,True,False,0.0,6.21,True,2023-05-27 10:04:00
SHP-202332229,TRK523081074803,ORD-9291832,CUST-789024,Sabine Osei,Next Day,Hermes,Delivered,Stuttgart,Deutschland,Amsterdam,CZ,0.47,76x65x30,1704.36,67.91,4.73,2023-03-31,2025-09-25,2024-03-19,WH-MUC,DRV-2661,864,3,False,4.0,Vehicle Breakdown,True,True,0.0,70.98,False,2023-06-09 15:33:00
SHP-202332230,TRK821145113320,ORD-7076801,CUST-866931,Felix Mensah,International,Amazon Logistics,DELIVERED,Bremen,Deutschland,Zurich,Czech Republic,26.38,118x23x57,1467.52,45.33,11.0,2022-02-19,2025-02-27,2024-12-04,WH-DRS,DRV-5293,877,3,False,4.0,Vehicle Breakdown,False,False,2158.71,87.66,False,2023-02-03 08:57:00
SHP-202332231,TRK112153046482,ORD-1731005,CUST-683423,Emma Schneider,Economy,DPD,Lost,Munich,Deutschland,Warsaw,Austria,25.53,72x31x46,3270.11,28.46,0.0,17-04-2023,22 May 2023,2022-05-11,WH-BER,DRV-2247,569,5,False,,Vehicle Breakdown,False,True,0.0,94.76,False,2023-09-02 00:37:00
SHP-202332232,TRK284963165330,ORD-7638397,CUST-769273,Felix Richter,Standard,DHL,Delivered,Leipzig,DE,Paris,Czech Republic,28.27,149x22x69,839.4,59.23,0.0,2022-01-18,18 Dec 2024,2025-08-26,WH-MUC,DRV-1394,438,2,True,,Weather,True,False,0.0,69.07,False,2023-12-22 00:57:00
SHP-202332233,TRK933284979331,ORD-9612755,CUST-998281,Daniel Schneider,Freight,DB Schenker,Attempted,Frankfurt,DE,Hamburg,Switzerland,16.17,125x96x31,4274.93,33.08,N/A,2024-02-05,2022-12-06,2024-11-23,WH-CGN,DRV-2058,1378,4,True,5.0,Incorrect Address,True,False,0.0,83.54,False,2023-12-20 14:39:00
SHP-202332234,TRK334243915016,ORD-7176414,CUST-261246,Anna Muller,Freight,Hermes,Lost,Dusseldorf,Deutschland,Amsterdam,France,19.12,119x80x21,3130.35,71.14,0.0,10/05/2023,2024-11-25,2022-01-23,WH-MUC,DRV-1292,1486,5,True,,,False,True,0.0,7.79,True,2023-09-26 05:31:00
SHP-202332235,TRK227080510364,ORD-7335768,CUST-259925,Christina Boateng,Economy,DB Schenker,Delivered,Cologne,DE,Amsterdam,Austria,10.58,130x87x41,2995.9,62.15,21.06,2024-10-22,2025-04-26,2025-09-06,WH-BER,DRV-4183,1228,5,True,1.0,Incorrect Address,True,True,0.0,13.39,False,2023-02-16 09:10:00
SHP-202332236,TRK725773982593,ORD-2717633,CUST-854234,Lisa Weber,Same Day,FedEx,Out for Delivery,Dortmund,DE,Warsaw,NL,8.09,50x73x6,1572.1,52.47,3.22,2023-07-05,2024-07-03,2025-09-16,WH-FRA,DRV-5584,1079,5,True,,,True,True,0.0,14.39,False,2023-06-04 14:14:00
SHP-202332237,TRK627237251510,ORD-7579976,CUST-432362,Michael Koch,Economy,GLS,Failed,Munich,Deutschland,Zurich,GERMANY,12.94,12x31x60,1747.49,39.59,9.63,2024-02-29,2024-01-12,2022-01-17,WH-MUC,DRV-9306,757,2,False,5.0,Strike,False,True,0.0,4.16,True,2023-07-03 15:53:00
SHP-202332238,TRK395591068639,ORD-6758395,CUST-993233,Lukas Schmidt,Freight,Hermes,DELIVERED,Stuttgart,Deutschland,Paris,GERMANY,49.28,25x62x72,3499.45,75.47,0.0,2025-01-02,15/10/2023,2025-05-08,WH-FRA,DRV-2858,39,3,True,,Traffic,False,False,0.0,13.68,False,2023-12-22 01:14:00
SHP-202332239,TRK988962050207,ORD-5069956,CUST-426037,Mia Sowah,International,Amazon Logistics,Pending,Cologne,Germany,Paris,NL,5.14,94x85x6,798.61,70.81,0.0,2022-07-23,2025-04-17,2025-07-31,WH-FRA,DRV-2314,1116,3,False,1.0,Weather,False,False,134.44,45.76,True,2023-08-08 14:48:00
SHP-202332240,TRK587554144751,ORD-9904578,CUST-938707,Christina Schulz,Same Day,UPS,Failed,Stuttgart,DE,Amsterdam,Germany,39.18,53x36x61,4928.12,22.96,20.59,2023-06-04,2022-10-23,07/17/2024,WH-HAM,DRV-5823,734,3,False,,,True,False,0.0,74.49,True,2023-05-02 01:49:00
SHP-202332241,TRK354859500244,ORD-5860893,CUST-661578,Lukas Sowah,Standard,Hermes,Failed,Dusseldorf,DE,Warsaw,Czech Republic,43.56,31x57x71,3108.35,64.4,0.0,2024-10-19,2022-07-20,2024-04-01,WH-MUC,DRV-8697,59,2,True,5.0,,True,True,3980.42,91.43,False,2023-08-24 14:03:00
SHP-202332242,TRK360114424043,ORD-5355535,CUST-690565,Petra Schulz,Express,Amazon Logistics,delivered,Frankfurt,GERMANY,Hamburg,FR,13.5,134x49x28,586.5,57.46,0.0,2023-08-14,12/07/2022,2023-05-19,WH-BER,DRV-2870,1480,4,False,2.0,Traffic,False,False,0.0,62.62,True,2023-10-25 19:39:00
SHP-202332243,TRK409655588356,ORD-6115073,CUST-946906,Daniel Fischer,Express,DPD,Delivered,Dortmund,Germany,Zurich,Netherlands,42.46,120x87x10,2026.23,36.88,20.67,2025-04-17,07/20/2023,2024-07-08,WH-CGN,DRV-7233,120,3,True,,Incorrect Address,True,True,0.0,75.81,True,2023-11-16 11:19:00
SHP-202332244,TRK973729303387,ORD-5854151,CUST-902253,Paul Schneider,Next Day,Hermes,Out for Delivery,Nuremberg,Deutschland,Nuremberg,Switzerland,32.61,30x88x28,653.61,64.97,0.0,2023-08-13,21-04-2023,2025-01-01,WH-CGN,DRV-7868,365,4,True,5.0,Incorrect Address,False,False,0.0,7.03,True,2023-12-08 16:15:00
SHP-202332245,TRK423815664694,ORD-4324573,CUST-940757,Lukas Schneider,Same Day,Hermes,Pending,Hamburg,Deutschland,Hamburg,France,32.42,136x16x10,873.84,56.18,0.0,2022-12-14,2024-04-15,2024-04-24,WH-BER,DRV-5422,1431,4,True,1.0,,False,False,2075.05,14.62,False,2023-02-07 18:33:00
SHP-202332246,TRK266033479699,ORD-7744393,CUST-764994,Michael Mensah,International,Amazon Logistics,Failed,Cologne,DE,Dresden,DE,38.87,49x65x45,2782.47,18.27,0.0,2025-07-16,2025-06-14,2023-05-09,WH-BER,DRV-3672,107,2,True,,Strike,False,True,0.0,3.1,True,2023-08-13 14:24:00
SHP-202332247,TRK821577056848,ORD-1695385,CUST-420912,Leon Weber,Standard,DB Schenker,Out for Delivery,Dusseldorf,Deutschland,Berlin,Netherlands,28.51,102x100x40,3088.46,62.6,0.0,08 Feb 2022,19 May 2025,2022-04-12,WH-DRS,DRV-6259,993,5,False,1.0,Strike,False,False,0.0,4.86,True,2023-12-27 01:15:00
SHP-202332248,TRK235951527614,ORD-5194616,CUST-971624,Andreas Richter,International,Hermes,delivered,Dusseldorf,Germany,Zurich,Poland,30.95,85x76x22,62.68,22.56,21.28,2024-01-04,2025-10-30,15 May 2024,WH-FRA,DRV-8207,644,1,True,,Traffic,False,False,0.0,33.8,False,2023-10-05 17:11:00
SHP-202332249,TRK420514818654,ORD-8259697,CUST-132839,Sarah Schneider,Express,DPD,Returned,Hamburg,DE,Hanover,France,45.42,57x70x73,3666.91,29.21,0.0,2025-01-04,2025-07-24,2024-02-17,WH-MUC,DRV-9181,756,3,True,2.0,Incorrect Address,True,False,823.28,46.05,False,2023-09-25 05:21:00
SHP-202332250,TRK588591140398,ORD-7147190,CUST-597843,Sophie Meyer,Economy,DHL,Lost,Dortmund,GERMANY,Nuremberg,Germany,5.97,68x37x21,4620.48,9.54,0.0,2024-09-06,2025-02-26,20 Apr 2025,WH-HAM,DRV-3735,784,2,True,,Strike,True,False,2917.25,32.14,True,2023-02-16 16:44:00
SHP-202332251,TRK149609351942,ORD-7909688,CUST-593709,Sarah Richter,Next Day,GLS,Lost,Hanover,Deutschland,Dusseldorf,FR,39.31,30x48x20,4588.46,39.65,0.0,2022-07-12,2022-01-11,2023-07-15,WH-MUC,DRV-2692,42,1,False,,,False,False,0.0,45.43,True,2023-06-21 19:47:00
SHP-202332252,TRK938697662330,ORD-6797855,CUST-502585,Leon Weber,Express,Deutsche Post,Lost,Leipzig,Deutschland,Zurich,Switzerland,7.17,62x79x22,3980.02,66.62,19.11,19 Aug 2025,08/20/2024,2024-12-22,WH-CGN,DRV-7359,202,5,True,2.0,Strike,True,False,0.0,14.03,False,2023-05-24 17:24:00
SHP-202332253,TRK574236788342,ORD-9349969,CUST-313231,Hanna Agyeman,Express,Deutsche Post,In Transit,Hanover,GERMANY,Nuremberg,CZ,40.2,59x18x20,2455.82,53.03,0.0,2022-03-02,2023-06-26,05-02-2024,WH-DRS,DRV-6604,557,5,True,3.0,Recipient Not Available,True,False,0.0,98.96,False,2023-02-12 20:30:00
SHP-202332254,TRK716000478846,ORD-6409412,CUST-375841,Daniel Sowah,Standard,UPS,Attempted,Bremen,GERMANY,Vienna,PL,33.45,37x12x62,3073.46,58.79,14.54,2024-03-02,12 Feb 2025,2024-03-13,WH-DRS,DRV-6513,841,4,False,,Customs Delay,False,False,0.0,45.14,True,2023-10-17 08:00:00
SHP-202332255,TRK847060690702,ORD-1119549,CUST-120919,Lisa Weber,Standard,DB Schenker,Attempted,Hanover,DE,Bremen,CZ,15.09,34x59x54,4087.16,71.89,7.61,2023-04-14,2024-08-29,17-08-2023,WH-HAM,DRV-3056,161,2,True,1.0,Incorrect Address,True,False,0.0,20.89,True,2023-09-27 11:08:00
SHP-202332256,TRK889754770346,ORD-1910815,CUST-828567,Paul Richter,Same Day,FedEx,Failed,Duisburg,Germany,Amsterdam,CZ,10.24,37x75x21,2035.8,14.84,12.64,2025-11-01,2024-09-24,2022-12-12,WH-FRA,DRV-7618,1151,5,False,4.0,,False,False,3292.99,85.56,True,2023-03-15 08:50:00
SHP-202332257,TRK232350666660,ORD-1205074,CUST-450183,Hanna Schulz,Same Day,DHL,Pending,Munich,Germany,Zurich,CH,19.97,47x21x48,4718.54,55.03,0.0,05/21/2024,04/05/2025,2023-08-17,WH-BER,DRV-9829,959,3,True,3.0,Weather,True,False,4135.19,66.75,True,2023-07-15 18:00:00
SHP-202332258,TRK581735764411,ORD-2111590,CUST-984095,Daniel Sowah,Next Day,GLS,In Transit,Dusseldorf,Deutschland,Duisburg,Germany,0.0,19x48x5,1902.06,37.09,0.0,2024-04-29,2022-05-02,22-04-2022,WH-CGN,DRV-4540,1126,3,False,1.0,Recipient Not Available,True,True,0.0,72.67,False,2023-02-27 16:25:00
SHP-202332259,TRK534710204391,ORD-6758082,CUST-225096,Thomas Weber,Economy,FedEx,delivered,Cologne,Germany,Hanover,Poland,0.77,46x52x25,3547.91,37.32,14.1,2022-10-09,2025-01-09,2023-03-24,WH-DRS,DRV-7215,709,2,True,,,False,False,0.0,1.76,True,2023-03-24 22:16:00
SHP-202332260,TRK617121482124,ORD-4493881,CUST-910672,Sarah Klein,Economy,Amazon Logistics,Attempted,Dortmund,Deutschland,Zurich,Austria,34.31,146x11x14,1539.14,30.91,0.0,08/15/2024,2024-10-26,2022-05-02,WH-BER,DRV-3690,924,3,True,5.0,Incorrect Address,True,False,0.0,44.47,False,2023-11-28 20:43:00
SHP-202332261,TRK581136291064,ORD-4535317,CUST-429516,Michael Wagner,Express,DHL,Delivered,Frankfurt,DE,Bremen,PL,24.9,95x57x77,4538.89,56.84,0.0,2025-09-16,02-04-2025,2024-12-03,WH-DRS,DRV-2877,157,1,False,,Vehicle Breakdown,True,True,0.0,57.62,False,2023-08-22 20:22:00
SHP-202332262,TRK978841204568,ORD-9273074,CUST-581792,Sophie Weber,Standard,UPS,Out for Delivery,Bremen,GERMANY,Frankfurt,NL,2.21,104x98x63,889.43,21.21,17.57,2023-11-23,2023-10-26,2024-11-27,WH-BER,DRV-7483,1479,5,True,1.0,Vehicle Breakdown,True,True,0.0,51.72,False,2023-11-03 06:40:00
SHP-202332263,TRK708818895573,ORD-6186073,CUST-540445,Anna Osei,Freight,Deutsche Post,Pending,Dortmund,Germany,Dresden,Poland,46.95,37x20x7,3677.11,648.0,10.29,2023-07-09,2023-04-08,2022-10-10,WH-MUC,DRV-2271,683,2,False,4.0,Traffic,True,False,0.0,72.95,False,2023-01-22 08:59:00
SHP-202332264,TRK381802243576,ORD-6465534,CUST-775500,Michael Richter,Standard,FedEx,Delivered,Duisburg,DE,Dresden,AT,43.04,92x86x29,2084.45,63.89,0.0,2024-11-30,25/05/2023,2024-05-10,WH-FRA,DRV-7995,1305,1,False,,Incorrect Address,True,True,0.0,88.49,False,2023-11-27 14:14:00
SHP-202332265,TRK744071988787,ORD-7419510,CUST-185256,Sophie Koch,Express,GLS,DELIVERED,Dresden,GERMANY,Essen,CZ,26.71,54x64x41,4346.23,75.06,0.0,2025-10-21,2025-06-06,2023-09-24,WH-FRA,DRV-5652,426,5,False,,,True,False,0.0,36.7,True,2023-02-23 08:24:00
SHP-202332266,TRK936020343194,ORD-2989956,CUST-720903,Felix Boateng,Next Day,Deutsche Post,Failed,Hanover,Deutschland,Duisburg,NL,8.94,70x30x29,1511.98,46.64,15.87,2025-07-27,2025-02-11,2024-11-21,WH-MUC,DRV-7140,647,4,False,3.0,Traffic,True,True,0.0,19.71,False,2023-01-08 22:10:00
SHP-202332267,TRK448827011805,ORD-3802938,CUST-813385,Leon Klein,Express,GLS,Returned,Berlin,GERMANY,Leipzig,PL,0.23,128x65x48,271.52,20.61,0.0,2024-06-19,2024-02-06,2024-06-10,WH-DRS,DRV-3146,587,5,True,2.0,Strike,True,True,1447.4,14.37,True,2023-05-27 19:17:00
SHP-202332268,TRK436641049878,ORD-4449289,CUST-913257,Felix Meyer,Economy,DPD,Failed,Stuttgart,GERMANY,Amsterdam,Poland,28.1,34x31x75,4926.89,13.7,0.0,2022-09-10,2023-06-25,03 Jun 2024,WH-BER,DRV-6719,172,1,True,,Traffic,True,True,0.0,93.48,False,2023-01-21 10:08:00
SHP-202332269,TRK158892864634,ORD-8097228,CUST-707487,Leon Schulz,Next Day,Deutsche Post,Delivered,Dresden,DE,Amsterdam,France,19.83,63x22x13,2212.28,47.51,N/A,2022-09-30,2025-01-18,20 Jul 2024,WH-FRA,DRV-9423,71,5,True,3.0,Customs Delay,True,False,3128.36,88.94,False,2023-01-03 02:51:00
SHP-202332270,TRK579980237272,ORD-4487374,CUST-201031,Paul Meyer,Economy,DB Schenker,In Transit,Nuremberg,GERMANY,Paris,GERMANY,10.6,29x24x37,2127.68,74.55,7.02,2022-05-06,2022-09-12,2022-04-26,WH-FRA,DRV-6062,801,3,True,5.0,Traffic,False,True,0.0,34.74,True,2023-09-27 13:00:00
SHP-202332271,TRK576160286463,ORD-1613405,CUST-151225,Andreas Muller,Express,GLS,Out for Delivery,Dortmund,DE,Paris,NL,1.75,87x83x26,4624.56,83.17,0.0,2022-06-02,16-09-2022,2023-01-01,WH-DRS,DRV-7309,1243,2,True,1.0,Recipient Not Available,False,True,0.0,34.26,False,2023-11-28 14:14:00
SHP-202332272,TRK756473146201,ORD-1907887,CUST-416156,Hanna Muller,Next Day,Amazon Logistics,Pending,Dresden,DE,Dresden,DE,20.16,113x86x61,603.34,66.63,18.77,07/01/2023,2022-12-31,2023-09-10,WH-BER,DRV-8983,20,1,False,,Strike,False,False,0.0,50.94,True,2023-11-21 07:05:00
SHP-202332273,TRK230503029225,ORD-2612393,CUST-975339,Sarah Boateng,International,Amazon Logistics,Returned,Berlin,GERMANY,Frankfurt,NL,48.5,148x25x66,1151.26,78.74,22.69,2022-07-19,2023-05-14,2025-12-28,WH-FRA,DRV-7849,240,1,False,2.0,,True,True,0.0,33.42,True,2023-12-07 07:31:00
SHP-202332274,TRK721184569216,ORD-8790812,CUST-757992,Daniel Weber,Express,Hermes,Out for Delivery,Essen,GERMANY,Vienna,PL,1.23,33x49x34,4674.19,88.55,0.0,2022-02-22,2022-05-28,19 Jun 2023,WH-FRA,DRV-9055,1161,3,True,5.0,,True,True,0.0,88.67,True,2023-02-20 23:47:00
SHP-202332275,TRK662981378985,ORD-3676556,CUST-589715,Leon Wolf,International,UPS,Lost,Essen,Deutschland,Dortmund,CZ,4.17,17x54x80,4005.07,85.29,0.0,2022-05-20,2024-11-03,2025-10-13,WH-CGN,DRV-1856,348,4,False,,Traffic,False,False,0.0,56.02,True,2023-08-08 22:57:00
SHP-202332276,TRK339453833436,ORD-6091275,CUST-962385,Lisa Schmidt,Express,DB Schenker,Delivered,Bremen,GERMANY,Hanover,Czech Republic,22.94,11x81x40,3319.32,12.94,0.0,2024-01-18,2022-04-30,2024-07-23,WH-FRA,DRV-2286,1000,1,False,,Customs Delay,False,False,0.0,80.04,True,2023-06-12 17:05:00
SHP-202332277,TRK536991464446,ORD-8787059,CUST-320334,Christina Becker,Same Day,UPS,Failed,Cologne,Deutschland,Cologne,Poland,47.51,135x54x56,2588.58,77.41,5.82,2022-04-05,2025-07-21,2025-04-17,WH-MUC,DRV-7969,279,5,False,4.0,Recipient Not Available,True,True,0.0,92.33,True,2023-10-05 11:00:00
SHP-202332278,TRK738314004662,ORD-6137807,CUST-485594,Leon Becker,Next Day,Amazon Logistics,Returned,Dresden,Deutschland,Duisburg,GERMANY,2.18,124x94x77,3956.13,9.17,0.0,2023-07-20,2024-01-16,2023-04-24,WH-MUC,DRV-1031,272,4,False,,Customs Delay,True,True,0.0,13.81,True,2023-12-05 17:47:00
SHP-202332279,TRK730410063314,ORD-2018476,CUST-841447,Sabine Agyeman,Standard,DHL,Attempted,Berlin,Germany,Paris,Austria,43.25,126x17x57,2360.16,36.72,0.0,11/13/2025,14-07-2022,2024-02-04,WH-DRS,DRV-1772,238,5,True,,,False,False,0.0,47.59,True,2023-01-18 23:46:00
SHP-202332280,TRK164203221386,ORD-1269394,CUST-708010,Thomas Meyer,Freight,Hermes,In Transit,Dresden,Germany,Paris,AT,6.89,61x27x37,2307.59,79.3,0.0,2023-06-05,2023-03-08,2025-05-09,WH-HAM,DRV-6006,286,2,True,,Weather,False,False,0.0,7.66,False,2023-08-25 00:24:00
SHP-202332281,TRK429604700289,ORD-8039793,CUST-917529,Lisa Schneider,Freight,DPD,Failed,Essen,Germany,Essen,Czech Republic,3.57,106x59x51,2982.85,5.63,22.46,2023-02-07,2024-02-29,2022-09-18,WH-FRA,DRV-9386,915,5,True,,,False,True,0.0,46.84,False,2023-03-01 06:53:00
