event_id,ticket_id,order_id,customer_id,customer_name,customer_email,sport,event_type,event_name,venue_name,venue_city,event_date,event_time,section,row,seat_number,ticket_type,face_value_eur,service_fee_eur,total_price_eur,discount_applied_eur,final_price_eur,payment_method,payment_status,purchase_date,ticket_scanned,attendance_status,merchandise_amount_eur,food_beverage_amount_eur,total_spend_eur,customer_satisfaction_score,nps_score,complaint_filed,notes,created_at,updated_at
EVT-202334017,TKT-499836803,ORD-55960360,CUST-102780,Christina Meyer,fan94966@yahoo.com,Football,Show,National Team 2024,Signal Iduna Park,Hamburg,2022-04-26,19:15:00,Nord,V22,27,box,278.13,5.25,283.38,87.55,195.83,Cash,refunded,01/30/2023,True,no_show,20.87,21.17,237.87,1.0,55.0,False,,2023-01-01 19:23:00,2025-09-22 16:49:06
EVT-202334018,TKT-349236017,ORD-67008343,CUST-433486,Michael Weber,fan19977@gmx.de,Tennis,Festival,Music Festival 2024,Commerzbank-Arena,Cologne,2025/04/10,10:30:00,Block D,Z35,22,Season Ticket,207.34,6.31,213.65,0.0,213.65,Cash,Failed,01 Jan 2024,True,,195.81,75.99,485.45,,26.0,False,Regular attendee,2023-12-23 21:20:22,2025-06-10 02:42:39
EVT-202334019,TKT-875829066,ORD-95900301,CUST-272013,Sophie Wagner,fan37387@web.de,Swimming,Show,Theater 2024,Signal Iduna Park,Munich,2024-12-02,10:15:00,Circle,W21,4,group,201.54,34.12,235.66,0.0,235.66,PayPal,cancelled,2022-03-30,,attended,254.72,63.91,554.29,1.0,,True,Group booking,2023-10-18 18:06:51,2025-11-17 13:44:24
EVT-202334020,TKT-530336688,ORD-37546556,CUST-814725,Leon Becker,fan10139@gmail.com,Volleyball,Final,Bundesliga 2024,BayArena,Dusseldorf,2022-12-31,17:30:00,Nord,K2,19,student,186.89,44.11,231.0,0.0,231.0,invoice,Failed,2024-05-16,False,no_show,84.49,54.69,370.18,,-23.0,True,,2023-02-24 10:59:59,2025-11-06 12:04:19
EVT-202334021,TKT-237555813,ORD-98046344,CUST-884210,Mia Muller,fan80236@example.com,Swimming,Final,Music Festival 2024,Veltins-Arena,Cologne,2025-11-12,19:15:00,Gegengerade,A16,27,senior,232.83,17.94,250.77,0.0,250.77,debit_card,Cancelled,2024-11-29,False,attended,128.99,37.11,416.87,4.0,23.0,True,Group booking,2023-12-12 19:34:13,2025-04-13 21:51:14
EVT-202334022,TKT-554785704,ORD-51658452,CUST-888502,Emma Schneider,fan33285@example.com,Skiing,Final,Comedy Show 2024,O2 World Hamburg,Leipzig,2023-06-07,14:15:00,West,U4,15,family,267.34,30.63,297.97,0.0,297.97,Debit Card,Failed,2025-01-18,,Early Departure,61.84,57.01,416.82,,,False,Family,2023-10-04 07:56:26,2025-10-07 10:49:12
EVT-202334023,TKT-394279862,ORD-36841489,CUST-183932,Petra Mensah,fan78063@example.com,Cycling,Festival,Bundesliga 2024,Olympiastadion Berlin,Dusseldorf,2022-12-12,21:00:00,Haupttribune,G36,18,Student,103.24,38.54,141.78,0.0,141.78,Credit Card,Failed,2022-12-20,True,,16.65,59.02,217.45,1.0,,True,,2023-12-28 16:22:13,2025-08-24 20:28:08
EVT-202334024,TKT-608365807,ORD-63678197,CUST-445335,Sophie Schneider,fan77488@web.de,Ice Hockey,Playoff,DFB Pokal 2024,Allianz Arena,Dresden,2024-06-06,16:45:00,Block A,Y23,32,Family,171.9,37.97,209.87,24.53,185.34,debit_card,failed,2025-10-14,False,No-Show,135.34,54.78,375.46,3.0,,True,,2023-01-23 15:58:21,2025-08-26 08:38:20
EVT-202334025,TKT-441988838,ORD-19308120,CUST-533617,Emma Wagner,fan67727@web.de,Football,Concert,Bundesliga 2024,Allianz Arena,Frankfurt,2022-03-21,13:45:00,Balcony,J37,23,Group,144.88,47.33,192.21,0.0,192.21,PayPal,Pending,2022-07-10,True,early_departure,283.76,34.94,510.91,4.0,,False,Family,2023-08-25 20:15:57,2025-09-19 22:23:22
EVT-202334026,TKT-262290463,ORD-46761506,CUST-291386,Leon Weber,fan44213@outlook.com,Cycling,Championship,Bundesliga 2024,Olympiastadion Berlin,Hamburg,2025-12-10,16:00:00,Balcony,L7,25,box,133.2,8.6,141.8,2.72,139.08,credit_card,Failed,2022-10-30,,unknown,86.09,81.7,306.87,,92.0,True,,2023-12-04 07:01:51,2025-03-06 16:30:01
EVT-202334027,TKT-817023093,ORD-55246974,CUST-622398,Lukas Schulz,fan64730@example.com,Handball,Playoff,National Team 2024,O2 World Hamburg,Munich,2023-11-10,22:30:00,Floor,T10,40,family,110.49,14.77,125.26,27.77,97.49,paypal,Refunded,2024-02-08,,attended,246.12,55.35,398.96,,,False,First time,2023-12-09 13:21:42,2025-11-27 18:36:27
EVT-202334028,TKT-646208106,ORD-58942485,CUST-684768,Emma Hoffmann,fan55355@example.com,Volleyball,Match,RB Leipzig 2024,Veltins-Arena,Hamburg,2023-01-31,22:30:00,Ost,Z6,2,Student,80.31,16.92,97.23,43.11,54.12,credit_card,Cancelled,27-12-2022,False,unknown,50.7,25.08,129.9,3.0,48.0,True,,2023-09-09 01:21:51,2025-03-02 04:10:50
EVT-202334029,TKT-775979868,ORD-14380619,CUST-875256,Mia Hoffmann,fan65091@outlook.com,Cycling,Show,Comedy Show 2024,SAP Arena,Hamburg,2024/01/04,12:15:00,Balcony,V9,38,family,2929.7000000000003,43.47,336.44,12.48,323.96,debit_card,Refunded,2022-08-22,,,202.34,54.45,580.75,,10.0,False,Family,2023-11-14 12:23:29,2025-04-20 21:32:56
EVT-202334030,TKT-528038396,ORD-21379893,CUST-317779,Paul Becker,fan71340@gmx.de,Skiing,Playoff,BVB 2024,Signal Iduna Park,Dortmund,2025-09-04,17:15:00,Haupttribune,N5,48,box,239.62,39.88,279.5,0.0,279.5,cash,Cancelled,2022-08-12,True,,63.0,29.42,371.92,4.0,-82.0,False,,2023-02-05 03:04:13,2025-07-13 12:33:37
EVT-202334031,TKT-370448203,ORD-30987952,CUST-174200,Michael Meyer,fan29128@gmx.de,Athletics,Festival,Comedy Show 2024,Allianz Arena,Dortmund,2024-07-11,20:00:00,Orchestra,U29,43,premium,397.8,21.98,419.78,0.0,419.78,debit_card,pending,2024-12-09,False,Attended,71.47,66.56,557.81,4.0,,True,Corporate,2023-11-27 03:10:38,2025-12-12 23:34:02
EVT-202334032,TKT-511345272,ORD-90542611,CUST-930617,Lukas Weber,fan95908@outlook.com,Swimming,Match,Theater 2024,SAP Arena,Hamburg,2022-07-08,13:45:00,Sud,M33,27,Box,361.91,22.42,384.33,0.0,384.33,debit_card,cancelled,2025-02-19,True,attended,114.01,8.17,506.51,4.0,,True,VIP experience,2023-08-22 21:57:25,2025-12-10 00:40:33
EVT-202334033,TKT-210472590,ORD-12125796,CUST-231708,Petra Mensah,-,Handball,Tournament,RB Leipzig 2024,Lanxess Arena,Dusseldorf,2023-05-31,17:15:00,West,Z28,37,student,430.21,16.93,447.14,21.95,425.19,Invoice,failed,2023-03-17,True,unknown,239.72,80.85,745.76,1.0,,True,Regular attendee,2023-03-02 20:01:11,2025-02-22 11:40:53
EVT-202334034,TKT-252328549,ORD-43723803,CUST-337939,Christina Hoffmann,fan69533@example.com,Swimming,Tournament,DFB Pokal 2024,Mercedes-Benz Arena,Frankfurt,2024-06-16,10:30:00,Block C,S23,47,Family,235.26,40.15,275.41,25.96,249.45,Invoice,cancelled,31 Dec 2023,False,Early Departure,137.72,93.38,480.55,4.0,Unknown,False,Season ticket holder,2023-08-24 03:32:38,2025-06-13 20:35:03
EVT-202334035,TKT-852928728,ORD-42054290,CUST-951741,Lukas Weber,fan91378@gmx.de,Cycling,Festival,RB Leipzig 2024,Signal Iduna Park,Munich,05-07-2025,20:15:00,Circle,A22,37,Standard,449.56,19.01,468.57,84.72,383.85,debit_card,pending,19-07-2023,False,Early Departure,144.64,74.09,602.58,1.0,-3.0,True,,2023-04-25 13:35:24,2025-05-20 23:23:26
EVT-202334036,TKT-127278235,ORD-21129169,CUST-389047,Sophie Muller,fan75182@example.com,Skiing,Friendly,Theater 2024,Veltins-Arena,Hamburg,2024-01-21,17:15:00,Circle,S23,47,Standard,460.54,2.9,463.44,0.0,463.44,Debit Card,refunded,2023-09-20,,Early Departure,7.82,20.97,492.23,,-87.0,False,-,2023-05-20 04:33:40,2025-05-01 08:18:24
EVT-202334037,TKT-766590553,ORD-31402848,CUST-253597,Emma Wagner,fan82290@example.com,Athletics,League Game,Comedy Show 2024,O2 World Hamburg,Frankfurt,05-09-2023,17:45:00,Block A,L29,48,VIP,247.25,23.46,270.71,90.98,179.73,debit_card,Failed,2023/03/28,,no_show,12.38,23.12,215.23,4.0,,False,VIP experience,2023-07-20 12:13:10,2025-08-09 10:07:37
EVT-202334038,TKT-557117070,ORD-80986728,CUST-744077,Michael Schneider,fan59587@gmail.com,Swimming,Show,Champions League 2024,BayArena,Leipzig,2023-10-10,21:00:00,Balcony,R40,43,senior,374.45,9.94,384.39,0.0,384.39,Credit Card,pending,2022-07-24,False,Early Departure,151.01,69.61,605.01,,,True,Group booking,2023-10-28 15:28:59,2025-04-24 17:27:55
EVT-202334039,TKT-229348877,ORD-68352560,CUST-815885,Leon Fischer,fan23411@web.de,Swimming,Festival,Comedy Show 2024,Mercedes-Benz Arena Stuttgart,Leipzig,2024-09-24,20:45:00,Block D,H40,2,vip,149.28,5.15,154.43,35.62,118.81,debit_card,paid,2024-10-06,,Attended,125.12,37.63,281.56,,85.0,True,,2023-05-25 08:46:58,2025-03-25 05:43:20
EVT-202334040,TKT-581647157,ORD-81959943,CUST-959755,Mia Fischer,fan78937@gmail.com,Volleyball,Concert,National Team 2024,Veltins-Arena,Munich,22 Aug 2025,20:30:00,Block D,L46,10,Premium,184.35,9.07,193.42,0.0,193.42,Cash,Refunded,2025-03-24,True,Late Arrival,138.41,78.74,410.57,3.0,2.0,True,,2023-05-16 00:27:13,2025-02-26 06:02:35
EVT-202334041,TKT-968282987,ORD-67021580,CUST-767480,Max Schmidt,fan57463@example.com,Ice Hockey,Festival,FC Bayern 2024,Mercedes-Benz Arena Stuttgart,Dresden,2022-09-13,19:15:00,Nord,P50,37,VIP,399.31,29.62,428.93,0.0,428.93,debit_card,paid,03-03-2022,False,unknown,170.59,89.47,688.99,1.0,,False,Family,2023-08-10 12:25:26,2025-02-13 22:37:13
EVT-202334042,TKT-922972154,ORD-67426887,CUST-738103,Sabine Schneider,fan21437@outlook.com,Volleyball,Concert,DFB Pokal 2024,Signal Iduna Park,Berlin,2023-10-06,10:00:00,Sud,C22,8,Season Ticket,165.28,3.8,169.08,0.0,169.08,cash,Pending,09/25/2022,True,unknown,151.93,39.55,360.56,NULL,,False,,2023-03-17 16:29:10,2025-10-08 03:36:34
EVT-202334043,TKT-345423703,ORD-71367310,CUST-272807,Christina Hoffmann,fan69046@gmx.de,Athletics,Match,DFB Pokal 2024,Signal Iduna Park,Hamburg,2024-08-11,10:30:00,Gegengerade,D41,16,senior,188.6,46.04,234.64,0.0,234.64,cash,Failed,2023-09-09,True,no_show,73.76,16.87,325.27,3.0,,False,Group booking,2023-01-03 20:03:23,2025-03-27 17:24:30
EVT-202334044,TKT-128400152,ORD-68871996,CUST-502563,Thomas Hoffmann,fan63882@web.de,Ice Hockey,Match,Music Festival 2024,Red Bull Arena,Dortmund,2022-09-03,17:30:00,Block B,T33,8,VIP,32.0,47.11,79.11,68.51,10.6,Cash,PAID,2024-08-04,True,Unknown,259.3,18.02,287.92,,-74.0,False,Corporate,2023-03-07 21:23:22,2025-11-04 15:27:34
EVT-202334045,TKT-104842001,ORD-56336722,CUST-367013,Leon Weber,fan99876@web.de,Ice Hockey,Match,Concert Tour 2024,Allianz Arena,Leipzig,2022-07-08,14:30:00,Nord,Y37,8,student,401.61,39.66,441.27,0.0,441.27,invoice,Refunded,02/11/2023,False,,232.79,30.57,704.63,,,False,,2023-02-10 14:39:55,2025-03-22 07:45:13
EVT-202334046,TKT-713194513,ORD-61460042,CUST-602022,Anna Osei,fan84161@example.com,Handball,Festival,Champions League 2024,Commerzbank-Arena,Frankfurt,09/16/2023,16:15:00,Block D,A20,12,group,24.5,3.83,28.33,0.0,28.33,invoice,Failed,2023-05-23,False,No-Show,247.64,96.78,372.75,NULL,,False,Corporate,2023-10-22 08:29:19,2025-05-04 17:49:15
EVT-202334047,TKT-736827142,ORD-49387508,CUST-502945,Michael Meyer,fan51790@example.com,Basketball,Show,Bundesliga 2024,Mercedes-Benz Arena Stuttgart,Frankfurt,2024-05-24,10:45:00,Nord,D13,49,box,289.54,25.23,314.77,22.14,292.63,invoice,cancelled,2022-07-13,False,early_departure,80.35,37.43,410.41,1.0,53.0,True,First time,2023-04-17 23:19:24,2025-04-01 16:14:47
EVT-202334048,TKT-270015414,ORD-63603995,CUST-780117,Michael Fischer,-,Ice Hockey,Concert,Theater 2024,Olympiastadion Berlin,Munich,2025-10-22,14:45:00,Sud,R10,49,season_ticket,343.47,11.37,354.84,60.45,294.39,cash,cancelled,03/08/2023,,attended,48.64,24.59,367.62,,,False,Family,2023-01-13 09:44:50,2025-04-23 11:55:07
EVT-202334049,TKT-808502926,ORD-91906395,CUST-736530,Thomas Schmidt,fan58939@example.com,Swimming,Final,Comedy Show 2024,Signal Iduna Park,Dusseldorf,2022-10-26,11:00:00,Block C,R38,4,senior,408.68,9.39,418.07,10.76,407.31,invoice,Cancelled,2022-04-22,,early_departure,115.23,33.83,556.37,4.0,,False,Season ticket holder,2023-07-06 18:40:14,2025-05-27 11:27:02
EVT-202334050,TKT-896530346,ORD-77322698,CUST-534543,Hanna Schmidt,fan68499@gmail.com,Cycling,Playoff,Music Festival 2024,Veltins-Arena,Dresden,01-01-2024,21:45:00,Block B,B19,22,premium,362.85,23.16,386.01,-,386.01,Invoice,failed,2024-02-15,False,No-Show,242.94,29.82,658.77,2.0,,False,,2023-05-23 19:25:01,2025-08-05 12:18:47
EVT-202334051,TKT-672353892,ORD-99988399,CUST-436015,Emma Mensah,fan13131@gmx.de,Basketball,Festival,National Team 2024,BayArena,Dusseldorf,2025-07-05,22:15:00,Balcony,T3,5,family,282.9,47.48,330.38,83.24,247.14,bank_transfer,refunded,09/20/2023,,no_show,129.32,32.19,408.65,2.0,-92.0,True,First time,2023-11-19 02:02:29,2025-05-06 11:01:52
EVT-202334052,TKT-388385251,ORD-37010613,CUST-958800,Lukas Wagner,fan40584@example.com,Cycling,Championship,BVB 2024,Allianz Arena,Dusseldorf,26 Jan 2023,18:30:00,Balcony,N9,43,Box,374.06,20.83,394.89,28.96,365.93,credit_card,PAID,2022-11-11,True,Late Arrival,113.34,71.69,550.96,,35.0,True,Regular attendee,2023-03-26 11:09:27,2025-01-18 11:36:06
EVT-202334053,TKT-438663589,ORD-61378678,CUST-153606,Sabine Fischer,fan82472@gmx.de,Basketball,Playoff,Music Festival 2024,BayArena,Cologne,2022-08-16,19:15:00,Ost,S43,22,Student,-80.86,37.35,118.21,-,118.21,Invoice,paid,2022-02-14,False,,0.13,98.44,216.78,,,True,-,2023-02-02 17:41:03,2025-12-01 05:46:36
EVT-202334054,TKT-247562810,ORD-42491196,CUST-357188,Lukas Weber,fan47728@gmx.de,Tennis,Show,Music Festival 2024,Olympiastadion Berlin,Frankfurt,2024-01-28,10:00:00,Haupttribune,H32,29,Premium,422.72,2.92,425.64,0.0,425.64,debit_card,PAID,2025-03-22,False,early_departure,65.07,58.18,548.89,,,False,Season ticket holder,2023-06-12 22:07:56,2025-08-05 10:35:16
EVT-202334055,TKT-390427960,ORD-37688319,CUST-113193,Petra Meyer,fan57074@outlook.com,Handball,Playoff,Theater 2024,SAP Arena,Frankfurt,2025-03-27,22:30:00,West,Y16,1,premium,210.82,40.34,251.16,0.0,251.16,cash,paid,2025-03-20,,early_departure,169.71,18.07,438.94,,,True,,2023-10-06 02:56:17,2025-06-06 21:42:32
EVT-202334056,TKT-165588902,ORD-30226600,CUST-167702,Max Schulz,fan39905@gmx.de,Volleyball,Concert,FC Bayern 2024,Olympiastadion Berlin,Dortmund,14-05-2024,19:00:00,Haupttribune,R33,36,Season Ticket,375.19,13.55,388.74,82.45,306.29,Invoice,Paid,2022-08-29,False,No-Show,221.06,91.08,618.43,4.0,,True,First time,2023-09-04 00:51:50,2025-05-04 07:30:17
EVT-202334057,TKT-305140378,ORD-14668357,CUST-934571,Petra Hoffmann,fan35564@gmx.de,Ice Hockey,League Game,Theater 2024,Signal Iduna Park,Leipzig,2024-05-13,18:00:00,Gegengerade,L31,48,Senior,116.96,24.74,141.7,75.7,66.0,cash,cancelled,2025/05/12,False,Early Departure,127.24,66.23,259.47,5.0,14.0,True,VIP experience,2023-02-19 08:31:26,2025-07-05 01:50:38
EVT-202334058,TKT-278472364,ORD-86317319,CUST-651615,Sophie Meyer,fan98279@gmail.com,Football,Concert,Theater 2024,Allianz Arena,Dusseldorf,2024-03-24,15:45:00,Nord,W35,5,Senior,234.81,41.24,276.05,0.0,276.05,bank_transfer,paid,11/10/2023,,Early Departure,222.31,97.21,595.57,1.0,,False,VIP experience,2023-12-15 00:24:03,2025-03-11 16:52:06
EVT-202334059,TKT-857149631,ORD-47880157,CUST-453561,Leon Schneider,fan94739@outlook.com,Cycling,Friendly,DFB Pokal 2024,BayArena,Stuttgart,2022-11-28,16:00:00,Balcony,B3,8,Season Ticket,64.11,6.24,70.35,0.0,70.35,Bank Transfer,pending,2024-03-20,,late_arrival,115.95,64.01,250.31,4.0,,False,VIP experience,2023-11-11 18:08:18,2025-08-01 04:50:33
EVT-202334060,TKT-213703592,ORD-80185305,CUST-119180,Petra Muller,fan92431@yahoo.com,Tennis,Show,Music Festival 2024,Signal Iduna Park,Frankfurt,20/08/2025,16:30:00,Sud,Y3,23,Group,109.18,7.12,116.3,19.81,96.49,paypal,Pending,2023-05-17,False,early_departure,219.78,45.41,361.68,3.0,,True,Family,2023-11-24 22:43:39,2025-02-19 02:34:50
EVT-202334061,TKT-167425189,ORD-22697916,CUST-572349,Michael Meyer,fan46680@yahoo.com,Athletics,Festival,BVB 2024,BayArena,Dusseldorf,2023-09-06,22:15:00,Nord,K46,25,Group,295.45,12.92,308.37,55.46,252.91,credit_card,pending,08/30/2025,,attended,174.64,56.34,483.89,,,True,,2023-06-13 07:34:40,2025-09-15 18:45:50
EVT-202334062,TKT-479925154,ORD-64552292,CUST-768256,Hanna Osei,fan72398@example.com,Skiing,Show,BVB 2024,Olympiastadion Berlin,Berlin,08/07/2025,15:45:00,Block A,L19,46,student,130.51,43.07,173.58,0.0,173.58,debit_card,failed,2024-09-05,False,early_departure,212.77,68.81,455.16,2.0,,True,Regular attendee,2023-09-17 22:11:16,2025-10-01 00:09:49
EVT-202334063,TKT-842044983,ORD-78102816,CUST-609357,Emma Schneider,fan64671@web.de,Basketball,Final,Theater 2024,Volksparkstadion,Leipzig,2024-12-17,19:45:00,Haupttribune,M21,47,group,90.97,31.61,122.58,0.0,122.58,credit_card,Cancelled,2023-02-13,,Unknown,1.97,49.72,174.27,,-23.0,True,Corporate,2023-11-27 19:20:31,2025-07-05 21:57:41
EVT-202334064,TKT-347252354,ORD-57602700,CUST-297656,Felix Sowah,fan57387@yahoo.com,Ice Hockey,Show,FC Bayern 2024,Olympiastadion Berlin,Munich,2024-10-23,13:00:00,Circle,C15,32,premium,341.72,25.32,367.04,0.0,367.04,cash,Pending,2024-04-20,True,late_arrival,141.04,75.27,583.35,3.0,,False,,2023-08-14 04:51:13,2025-05-11 13:07:18
EVT-202334065,TKT-456337216,ORD-35581354,CUST-131873,Sophie Schneider,fan60027@gmx.de,Skiing,Final,FC Bayern 2024,Mercedes-Benz Arena,Cologne,2022-01-28,18:15:00,Ost,D49,40,senior,311.87,25.69,337.56,0.0,337.56,credit_card,failed,20-07-2024,False,late_arrival,240.28,87.04,664.88,2.0,52.0,True,Season ticket holder,2023-08-19 22:46:28,2025-08-16 07:35:00
EVT-202334066,TKT-480776483,ORD-21461136,CUST-750392,Leon Wagner,fan25319@outlook.com,Athletics,Friendly,National Team 2024,Red Bull Arena,Dusseldorf,2022-11-07,22:30:00,Sud,B5,42,Family,345.97,30.54,376.51,78.27,298.24,Cash,PAID,05/02/2023,True,Attended,287.78,93.04,679.06,4.0,,False,Season ticket holder,2023-02-24 18:09:19,2025-09-27 11:39:04
EVT-202334067,TKT-110665577,ORD-88159793,CUST-491415,Anna Weber,fan96383@example.com,Skiing,League Game,Theater 2024,Veltins-Arena,Frankfurt,2022-10-16,17:30:00,Gegengerade,Z46,44,VIP,92.48,46.31,138.79,0.0,138.79,credit_card,paid,2022-09-07,,Unknown,262.74,85.7,487.23,2.0,,False,,2023-05-18 11:13:06,2025-09-28 12:49:45
EVT-202334068,TKT-441229846,ORD-87667139,CUST-457443,Thomas Muller,fan90731@outlook.com,Athletics,Show,FC Bayern 2024,Red Bull Arena,Dusseldorf,2023-12-10,15:15:00,Haupttribune,F49,24,Senior,117.9,27.82,145.72,0.0,145.72,credit_card,Failed,2023-08-14,False,Attended,298.07,76.13,519.92,2.0,,True,Corporate,2023-04-03 12:41:39,2025-08-07 00:47:56
EVT-202334069,TKT-201025305,ORD-98551484,CUST-800341,Max Becker,fan73513@example.com,Volleyball,Friendly,National Team 2024,Commerzbank-Arena,Hamburg,02/17/2023,19:00:00,Balcony,W3,9,family,398.68,31.26,429.94,0.0,429.94,cash,pending,16/12/2022,False,Unknown,277.96,45.3,753.2,,,True,Group booking,2023-05-09 08:33:15,2025-09-25 05:16:07
EVT-202334070,TKT-390882869,ORD-90062327,CUST-739797,Paul Schulz,fan48958@example.com,Tennis,Festival,RB Leipzig 2024,Veltins-Arena,Hamburg,2023-01-05,15:45:00,Block B,R20,27,student,273.49,38.1,311.59,13.86,297.73,Debit Card,PAID,2025-01-26,False,No-Show,171.54,54.76,524.03,,,True,Family,2023-11-03 13:49:27,2025-12-19 23:54:40
EVT-202334071,TKT-325360943,ORD-10225423,CUST-866430,Thomas Hoffmann,fan13857@gmx.de,Cycling,Tournament,DFB Pokal 2024,Veltins-Arena,Hamburg,2024-06-11,12:45:00,Sud,D8,5,student,427.27,18.8,446.07,0.0,446.07,Cash,Refunded,2025-10-14,True,Late Arrival,167.92,96.02,710.01,5.0,48.0,True,-,2023-09-08 19:50:06,2025-02-13 06:38:01
EVT-202334072,TKT-872874362,ORD-80482215,CUST-616431,Mia Schmidt,fan48444@example.com,Cycling,Concert,FC Bayern 2024,Veltins-Arena,Leipzig,2022-11-12,15:30:00,Haupttribune,H7,45,Season Ticket,34.68,48.74,83.42,0.0,83.42,cash,PAID,2024-09-02,,Attended,198.15,44.75,326.32,1.0,77.0,False,First time,2023-01-24 02:55:39,2025-07-26 13:05:19
EVT-202334073,TKT-928813849,ORD-73368407,CUST-570615,Max Wagner,fan86566@web.de,Football,Show,Concert Tour 2024,Mercedes-Benz Arena Stuttgart,Frankfurt,2023-06-09,20:00:00,Block A,F32,2,season_ticket,324.48,11.88,336.36,0.0,336.36,paypal,Failed,2025-04-18,True,early_departure,296.63,81.54,714.53,,-18.0,False,Group booking,2023-08-12 02:47:39,2025-09-24 05:32:19
EVT-202334074,TKT-249866457,ORD-14460079,CUST-758146,Leon Schmidt,fan32977@gmx.de,Athletics,Concert,Comedy Show 2024,Veltins-Arena,Cologne,2025-05-26,14:30:00,Block B,R16,21,premium,476.39,40.26,516.65,52.31,464.34,debit_card,Refunded,2024-02-21,False,Early Departure,192.86,24.88,682.08,,,True,VIP experience,2023-07-03 02:54:56,2025-01-24 23:39:21
EVT-202334075,TKT-207768794,ORD-19025028,CUST-220148,Paul Wagner,fan10681@yahoo.com,Tennis,Tournament,RB Leipzig 2024,Allianz Arena,Hamburg,2024-09-28,21:45:00,West,D35,27,VIP,144.73,34.13,178.86,0.0,178.86,Cash,pending,2024-08-24,False,unknown,176.54,88.27,443.67,,,True,Group booking,2023-02-16 00:08:06,2025-08-02 14:07:43
EVT-202334076,TKT-724796079,ORD-50844761,CUST-377439,Christina Weber,fan42644@web.de,Cycling,Match,RB Leipzig 2024,Commerzbank-Arena,Hamburg,2025-07-14,15:30:00,Block C,M3,16,premium,51.93,42.81,94.74,0.0,94.74,cash,Pending,2024-10-31,,Unknown,115.9,2.42,213.06,2.0,-82.0,False,Corporate,2023-05-23 00:53:47,2025-10-17 17:06:47
EVT-202334077,TKT-787030766,ORD-61057119,CUST-323439,Hanna Schmidt,fan53364@gmail.com,Football,Championship,RB Leipzig 2024,Red Bull Arena,Dortmund,2024-09-16,19:30:00,Gegengerade,V22,2,VIP,22.6,46.48,69.08,41.74,27.34,paypal,Refunded,10/06/2025,,,144.27,81.03,252.64,5.0,88.0,False,Group booking,2023-07-16 15:22:42,2025-10-16 18:11:06
EVT-202334078,TKT-212815329,ORD-25170229,CUST-759144,Mia Muller,fan81020@gmx.de,Ice Hockey,Match,Bundesliga 2024,BayArena,Cologne,2023/10/07,19:00:00,Balcony,Z38,50,Box,66.73,44.56,111.29,0.0,111.29,Invoice,cancelled,16/11/2022,,,258.96,76.16,446.41,,,False,Group booking,2023-11-16 10:48:19,2025-05-19 20:26:14
EVT-202334079,TKT-421599311,ORD-79144247,CUST-936711,Thomas Schmidt,fan41421@web.de,Skiing,Tournament,Music Festival 2024,Lanxess Arena,Dusseldorf,2025-11-01,10:45:00,Balcony,Z9,44,Group,469.39,13.87,483.26,0.0,483.26,Invoice,pending,2022-09-13,,attended,128.57,61.47,673.3,2.0,,True,Regular attendee,2023-02-02 19:27:00,2025-06-06 23:01:11
EVT-202334080,TKT-355295845,ORD-73030901,CUST-776217,Thomas Osei,fan84389@gmail.com,Football,Match,DFB Pokal 2024,Signal Iduna Park,Berlin,09/13/2024,22:00:00,Block C,M2,3,vip,246.32,5.45,251.77,0.0,251.77,Bank Transfer,cancelled,2024-01-17,False,Late Arrival,11.82,42.08,305.67,,-52.0,False,Season ticket holder,2023-10-04 00:01:39,2025-06-18 12:26:00
EVT-202334081,TKT-815316474,ORD-17629542,CUST-826683,Felix Schmidt,fan11547@gmail.com,Swimming,Friendly,Champions League 2024,SAP Arena,Dresden,2022-02-13,13:15:00,Circle,H47,26,premium,418.3,29.81,448.11,0.0,448.11,cash,paid,2022-08-10,,no_show,281.42,29.01,758.54,1.0,54.0,False,Season ticket holder,2023-04-06 10:49:37,2025-03-24 06:55:53
