student_id,enrollment_id,student_name,date_of_birth,age,gender,grade_level,major,enrollment_date,graduation_date,enrollment_status,gpa,credits_completed,credits_required,attendance_rate_pct,course_id,course_name,instructor_name,course_grade,course_credits,semester,academic_year,tuition_eur,financial_aid_eur,scholarship_eur,loan_amount_eur,payment_status,extracurricular_activities,discipline_incidents,counseling_sessions,career_services_used,internship_completed,job_placement,starting_salary_eur,alumni_donor,created_at
STU-202327092,ENR-250663,Andreas Wolf,2002-01-28,25,MALE,Junior,Nursing,2025-03-08,2022-08-06,Suspended,1.65,184,163,74.5,CRS-2163,Fundamentals of Biology,Prof. Petra Klein,,6,SUMMER,2023-2024,2513.54,10219.26,0.0,5423.18,Pending,Sports,0,5,False,False,military,,True,2023-11-09 19:30:00
STU-202327093,ENR-659787,Hanna Meyer,12/25/2003,25,M,Freshman,Nursing,2023-07-13,2024-02-20,ACTIVE,2.61,16,143,60.19,CRS-9850,Applied Psychology,Prof. Andreas Sowah,withdrawn,2,spring,2022-2023,9742.59,0.0,9702.21,0.0,Partial,debate,5,13,True,False,Employed,,True,2023-04-06 21:41:00
STU-202327094,ENR-612542,Mia Wagner,2004-07-15,26,prefer_not_to_say,9,Computer Science,25/03/2022,23-08-2023,suspended,3.88,146,180,59.5,CRS-2813,Fundamentals of Engineering,Prof. Anna Hoffmann,F,5,Summer,2021-2022,11175.16,10140.39,0.0,0.0,pending,None,3,19,False,True,NULL,N/A,True,2023-12-10 10:30:00
STU-202327095,ENR-874742,Sabine Schulz,2002-05-24,26,Prefer not to say,Sophomore,Music,2025-10-14,15-01-2024,Active,1.39,98,122,71.06,CRS-3191,Applied Economics,Prof. Daniel Hoffmann,a_minus,5,SPRING,2025-2026,12293.46,600.4,0.0,0.0,deferred,Debate,3,0,False,False,Military,,True,2023-08-06 12:57:00
STU-202327096,ENR-249336,Lukas Hoffmann,2003-04-23,20,M,11,Chemistry,2020-02-27,02/11/2023,suspended,3.33,127,127,81.0,CRS-8640,Advanced Literature,Prof. Mia Bauer,B,3,SPRING,2024-2025,9149.86,0.0,7648.46,33237.74,pending,debate,5,14,True,True,Military,,False,2023-02-01 13:11:00
STU-202327097,ENR-572585,Paul Bauer,1999-11-18,20,Female,Sophomore,Art,2021-01-16,2024-02-25,transferred,,121,123,83.0,CRS-4498,Advanced Art,Prof. Petra Becker,incomplete,2,FALL,2021-2022,3349.18,0.0,0.0,14710.17,Overdue,sports,1,14,False,False,Further Education,,True,2023-02-08 23:12:00
STU-202327098,ENR-322769,Sarah Weber,05/02/2001,19,prefer_not_to_say,,Undeclared,2021-08-08,02/03/2024,transferred,1.46,62,177,51.44,CRS-8292,Principles of History,Prof. Paul Schmidt,B+,6,Spring,2022-2023,6156.48,13880.34,0.0,30206.16,deferred,volunteering,2,7,True,True,Unemployed,,False,2023-10-10 06:36:00
STU-202327099,ENR-897210,Emma Fischer,2001-06-17,15,Prefer not to say,9,English,2024-05-14,2022-11-21,graduated,2.66,38,144,73.14,CRS-7214,Applied History,Prof. Paul Muller,withdrawn,4,FALL,2023-2024,10492.26,8298.27,6152.29,24426.22,partial,music,4,6,False,False,Unknown,,True,2023-11-07 13:42:00
STU-202327100,ENR-166438,Daniel Weber,2001-11-05,26,F,12,Mathematics,19/01/2021,2022-12-06,Active,NA,55,161,66.11,CRS-1902,Fundamentals of Programming,Prof. Thomas Fischer,b,2,FALL,2025-2026,10948.92,0.0,9627.76,0.0,paid,,2,14,False,True,unknown,,False,2023-11-25 07:53:00
STU-202327101,ENR-651791,Sophie Bauer,2008-08-28,27,Female,12,Economics,2023-05-06,10 Jul 2025,Withdrawn,3.43,120,129,68.33,CRS-9082,Introduction to Business,Prof. Andreas Schulz,a_minus,6,Spring,2021-2022,10569.23,0.0,4748.57,32298.56,overdue,sports,1,9,True,True,Employed,67299.83,False,2023-11-20 23:07:00
STU-202327102,ENR-385419,Sarah Wolf,2008-08-02,17,Prefer not to say,Sophomore,,2022-10-25,2024-09-02,Active,1.96,167,180,67.16,CRS-9550,Introduction to Engineering,Prof. Daniel Koch,c_plus,4,Fall,2023-2024,11851.68,0.0,0.0,48259.44,deferred,music,3,17,False,False,Unknown,,False,2023-12-05 04:43:00
STU-202327103,ENR-946247,Hanna Bauer,2008-05-30,24,Non-binary,graduate,English,10-02-2020,2023-06-06,Withdrawn,NA,99,154,58.86,CRS-8409,Intermediate Economics,Prof. Felix Klein,f,5,Spring,2025-2026,7886.25,2728.49,0.0,45650.39,Pending,debate,1,4,True,False,EMPLOYED,,True,2023-02-06 11:33:00
STU-202327104,ENR-497867,Christina Fischer,2004-07-12,16,male,freshman,Chemistry,2024-10-10,09/29/2023,suspended,,123,125,65.43,CRS-1180,Applied Psychology,Prof. Thomas Sowah,F,2,Summer,2021-2022,1408.16,505.04,4791.53,35350.0,pending,debate,3,18,True,True,Unemployed,,False,2023-11-26 00:03:00
STU-202327105,ENR-356695,Andreas Wolf,2002-08-31,19,M,Sophomore,Engineering,2025-11-15,08/20/2024,graduated,3.61,199,139,87.36,CRS-5714,Introduction to Psychology,Prof. Paul Becker,,4,Summer,2021-2022,1422.53,6352.06,0.0,0.0,paid,Debate,2,4,False,False,Military,,True,2023-01-19 14:36:00
STU-202327106,ENR-447952,Christina Becker,2008-07-17,15,female,senior,Mathematics,2022-10-06,2022-11-09,transferred,3.37,179,175,95.54,CRS-5495,Intermediate History,Prof. Emma Becker,,6,summer,2020-2021,5997.08,0.0,8113.41,28316.5,PAID,student_government,5,5,False,False,EMPLOYED,N/A,False,2023-07-14 11:40:00
STU-202327107,ENR-526512,Mia Fischer,1995-10-27,23,,junior,Psychology,2025-09-05,2025-01-13,graduated,1.96,74,120,70.98,CRS-3101,Fundamentals of Music,Prof. Mia Klein,B+,6,Spring,2025-2026,3672.8,11090.59,6814.45,31173.02,PAID,sports,4,2,False,False,Military,43895.49,False,2023-09-28 05:16:00
STU-202327108,ENR-114089,Anna Schneider,2005-12-02,24,Male,10,Education,2021-07-20,2022-06-14,suspended,2.23,106,167,51.02,CRS-4656,Principles of Chemistry,Prof. Sarah Richter,a_minus,4,spring,2024-2025,7256.1,12106.12,4648.57,0.0,partial,None,2,3,True,False,EMPLOYED,,False,2023-06-19 11:10:00
STU-202327109,ENR-496959,Anna Osei,2005-07-19,14,M,12,Education,2022-03-24,2025-10-08,transferred,NA,14,165,80.25,CRS-7135,Applied Economics,Prof. Paul Schulz,Withdrawn,4,SPRING,2021-2022,13018.39,0.0,248.76,32945.7,deferred,,1,10,False,True,Unemployed,,False,2023-03-09 09:09:00
STU-202327110,ENR-442327,Daniel Muller,2004-08-19,20,non_binary,Freshman,,2024-09-29,2024-11-18,suspended,3.36,65,170,72.49,CRS-1995,Introduction to Music,Prof. Christina Koch,B,5,FALL,2024-2025,7183.2,121.56,607.25,44762.55,PAID,volunteering,5,1,True,False,,75149.47,True,2023-10-09 18:40:00
STU-202327111,ENR-392821,Sarah Schmidt,1999-09-06,17,F,11,History,2020-11-03,2025-05-24,Transferred,,120,154,50.11,CRS-5298,Intermediate Physics,Prof. Thomas Muller,F,2,Summer,2023-2024,9368.25,13041.62,1798.32,0.0,Paid,sports,3,6,True,False,Further Education,38437.67,False,2023-02-19 18:45:00
STU-202327112,ENR-611314,Mia Wolf,1999-01-04,21,Female,Sophomore,English,2025-02-21,03-12-2024,Withdrawn,,79,175,97.83,CRS-3243,Fundamentals of Art,Prof. Thomas Schmidt,f,3,fall,2020-2021,7069.28,12679.53,0.0,0.0,overdue,N/A,1,1,True,False,unemployed,,False,2023-04-18 02:56:00
STU-202327113,ENR-875304,Sabine Wagner,2006-01-22,22,Male,11,Mathematics,03/28/2024,2024-12-28,Graduated,2.62,95,131,67.12,CRS-3418,Advanced Psychology,Prof. Lukas Schulz,Withdrawn,4,Summer,2021-2022,8159.2,0.0,6772.51,2859.58,overdue,Volunteering,0,2,False,True,Unemployed,,True,2023-08-16 01:14:00
STU-202327114,ENR-111825,Sarah Richter,2008-09-06,20,prefer_not_to_say,senior,Biology,2020-11-22,2022-06-10,Suspended,2.65,167,147,74.99,CRS-4053,Principles of Biology,Prof. Thomas Weber,B+,5,spring,2023-2024,2598.97,9399.26,7891.4,0.0,deferred,Music,2,18,False,True,employed,,True,2023-05-25 16:58:00
STU-202327115,ENR-568490,Mia Meyer,2004-01-19,16,Prefer not to say,graduate,Education,01 Mar 2024,23/08/2022,ACTIVE,1.12,82,174,74.73,CRS-2369,Intermediate Programming,Prof. Thomas Schneider,a,2,summer,2024-2025,12413.86,3533.46,0.0,6588.44,pending,,2,15,False,True,employed,73939.79,False,2023-03-07 15:35:00
STU-202327116,ENR-573561,Paul Meyer,18/03/1998,28,F,Senior,Physics,2024-08-19,16/05/2024,Withdrawn,2.15,105,148,99.43,CRS-3270,Intermediate Psychology,Prof. Michael Schmidt,a,5,SUMMER,2024-2025,4085.14,1950.41,0.0,0.0,Partial,Music,3,0,True,False,EMPLOYED,62271.1,False,2023-08-10 14:44:00
STU-202327117,ENR-659614,Felix Schmidt,2003-06-26,28,Prefer not to say,Junior,Business,2021-04-18,2023-02-04,Suspended,1.81,102,122,86.35,CRS-7768,Principles of Biology,Prof. Mia Richter,D,4,FALL,2020-2021,13234.78,7710.48,2342.37,44389.58,Pending,music,1,6,False,True,employed,,False,2023-07-20 20:45:00
STU-202327118,ENR-450945,Anna Hoffmann,2009-08-21,25,female,11,Chemistry,17 Dec 2021,07/05/2023,ACTIVE,3.89,33,180,88.67,CRS-3177,Principles of Art,Prof. Sarah Muller,c_minus,6,SUMMER,2022-2023,10261.59,9068.4,6938.89,33641.56,Pending,Student Government,4,9,False,True,Unemployed,,False,2023-10-07 18:40:00
STU-202327119,ENR-959248,Petra Meyer,2008-08-18,23,,,Engineering,2020-05-05,2022-11-29,Suspended,1.26,191,159,72.57,CRS-1681,Fundamentals of Engineering,Prof. Lukas Weber,B-,2,FALL,2020-2021,1494.31,9414.62,1633.47,0.0,PAID,Volunteering,5,18,True,True,EMPLOYED,,True,2023-02-08 17:08:00
STU-202327120,ENR-549719,Thomas Schmidt,2010-06-09,24,Prefer not to say,Junior,Education,2024-03-02,2022-01-16,withdrawn,3.17,147,163,82.78,CRS-2117,Introduction to History,Prof. Petra Meyer,a,5,Spring,2025-2026,6757.11,364.65,4792.17,34501.99,Partial,none,1,10,False,False,,75453.07,True,2023-05-04 23:04:00
STU-202327121,ENR-275164,Leon Wagner,13/09/2006,26,M,Senior,undeclared,14/09/2024,2023-10-08,Active,1.43,185,165,61.48,CRS-6156,Advanced Engineering,Prof. Anna Koch,,6,FALL,2022-2023,3544.89,11776.91,0.0,0.0,deferred,,4,3,True,False,Further Education,,False,2023-08-02 07:55:00
STU-202327122,ENR-150960,Mia Osei,2010-10-02,17,M,9,Psychology,2024-07-12,2025-03-16,Active,1.26,39,175,57.82,CRS-3086,Fundamentals of History,Prof. Daniel Wolf,c_plus,6,Spring,2023-2024,12927.0,7035.03,8511.05,0.0,PAID,student_government,2,2,True,False,,46318.47,False,2023-02-28 02:29:00
STU-202327123,ENR-113270,Michael Becker,2010-02-10,15,MALE,graduate,,10 Feb 2020,2025-12-20,ACTIVE,1.25,135,158,99.18,CRS-6194,Introduction to Physics,Prof. Sabine Bauer,C+,2,fall,2025-2026,6539.31,1492.0,0.0,744.77,Deferred,N/A,4,3,True,True,unknown,,True,2023-02-09 10:49:00
STU-202327124,ENR-387724,Max Schulz,2005-09-24,24,female,junior,History,2021-10-09,2024-04-26,On Leave,3.76,146,178,50.38,CRS-5565,Fundamentals of Mathematics,Prof. Andreas Fischer,a_minus,4,SPRING,2022-2023,11900.9,70.05,5989.38,32309.6,Paid,Research,1,16,True,True,NULL,,False,2023-01-16 18:16:00
STU-202327125,ENR-625606,Paul Schneider,2005-09-13,20,Female,graduate,Music,2022-03-11,29-06-2024,Active,3.98,34,127,85.71,CRS-5728,Advanced Physics,Prof. Anna Wolf,b_minus,5,FALL,2024-2025,676.06,13851.13,0.0,33693.18,overdue,Debate,3,19,True,True,Further Education,,True,2023-02-06 01:01:00
STU-202327126,ENR-831235,Sarah Schulz,2001-11-19,19,male,12,Psychology,2023-02-09,2022-01-15,ACTIVE,,157,126,85.88,CRS-3551,Fundamentals of Mathematics,Prof. Emma Bauer,A-,2,spring,2020-2021,14625.4,5327.86,0.0,10854.69,deferred,volunteering,0,5,False,False,military,,False,2023-12-02 17:34:00
STU-202327127,ENR-426693,Andreas Meyer,1997-01-06,25,,Graduate,Physics,2024-10-11,15 May 2022,Withdrawn,3.32,149,164,70.6,CRS-3070,Principles of Programming,Prof. Emma Hoffmann,A,2,summer,2021-2022,12427.68,5839.9,30.87,9037.37,pending,N/A,1,0,False,False,Unknown,,True,2023-07-09 01:55:00
STU-202327128,ENR-525750,Lukas Schmidt,1997-08-30,28,prefer_not_to_say,12,undeclared,2022-11-18,27/12/2024,ACTIVE,3.49,48,146,91.27,CRS-8976,Principles of Psychology,Prof. Leon Schmidt,c_minus,3,SPRING,2024-2025,9679.71,5875.91,773.43,0.0,Partial,Debate,1,3,False,False,military,,False,2023-02-04 20:05:00
STU-202327129,ENR-671487,Leon Hoffmann,2006-02-21,20,prefer_not_to_say,,History,10/31/2022,2023-07-28,ACTIVE,1.55,172,126,76.8,CRS-6908,Intermediate History,Prof. Daniel Koch,C-,5,SPRING,2022-2023,8485.89,1665.78,4397.13,15428.83,overdue,research,2,5,False,True,,N/A,True,2023-09-07 11:06:00
STU-202327130,ENR-860513,Max Meyer,2006-02-14,24,Prefer not to say,Sophomore,History,29 Dec 2022,24-02-2025,Withdrawn,2.38,143,120,97.18,CRS-5274,Applied Literature,Prof. Felix Sowah,B,1,Spring,2023-2024,3655.21,9159.65,0.0,33439.5,paid,research,0,17,False,True,unknown,56418.41,False,2023-12-18 20:48:00
STU-202327131,ENR-204842,Felix Meyer,2009-07-03,17,Male,Sophomore,Undeclared,2020-09-04,2022-06-04,Graduated,3.85,175,143,79.83,CRS-5975,Advanced Chemistry,Prof. Sarah Koch,C+,4,SPRING,2022-2023,7298.95,0.0,0.0,20306.87,Partial,Volunteering,5,12,True,False,Unknown,69499.31,False,2023-11-21 21:20:00
STU-202327132,ENR-225744,Max Sowah,2010-06-09,15,Non-binary,Junior,English,2023-04-14,07-12-2023,Suspended,3.24,12,160,58.27,CRS-5725,Intermediate History,Prof. Petra Wolf,D,2,FALL,2020-2021,12893.57,13930.18,0.0,38647.93,Overdue,Debate,1,9,False,False,unemployed,,False,2023-10-20 03:52:00
STU-202327133,ENR-391560,Mia Hoffmann,08/01/2005,19,female,10,Mathematics,18/10/2022,2024-06-26,On Leave,1.1,133,165,98.53,CRS-3735,Fundamentals of Art,Prof. Lukas Hoffmann,f,3,Fall,2020-2021,1870.12,14864.35,0.0,23994.69,overdue,volunteering,4,18,False,False,further_education,,False,2023-01-04 13:00:00
STU-202327134,ENR-472489,Daniel Wolf,1998-02-24,22,Female,Junior,Undeclared,2025-07-29,2023-11-21,Transferred,2.54,99,163,66.84,CRS-5066,Principles of Programming,Prof. Max Schneider,incomplete,1,Fall,2020-2021,5175.7,0.0,8934.95,0.0,pending,volunteering,5,15,False,True,employed,79448.59,True,2023-06-22 05:42:00
STU-202327135,ENR-733098,Lukas Richter,2007-02-09,17,Non-binary,,History,2021-01-02,30-11-2023,transferred,1.61,169,167,84.69,CRS-5719,Intermediate Programming,Prof. Andreas Hoffmann,incomplete,1,FALL,2024-2025,1833.19,6634.17,1337.25,0.0,Paid,music,3,20,True,True,Unemployed,46153.59,True,2023-11-05 12:03:00
STU-202327136,ENR-498075,Anna Klein,2004-01-28,25,male,sophomore,Psychology,2020-05-27,2022-02-03,Graduated,2.48,183,157,87.65,CRS-5648,Principles of Business,Prof. Petra Sowah,b_plus,6,summer,2023-2024,4970.06,12244.16,1286.27,0.0,pending,volunteering,0,1,True,False,unemployed,,False,2023-08-21 17:01:00
STU-202327137,ENR-143223,Christina Weber,07/10/1996,25,non_binary,,Business,2025-09-13,2024-03-29,ACTIVE,NA,88,179,81.53,CRS-8023,Intermediate Physics,Prof. Petra Becker,B,3,summer,2020-2021,5758.67,11325.72,5990.5,0.0,pending,research,0,17,False,True,Employed,78117.13,True,2023-04-25 08:48:00
STU-202327138,ENR-727198,Hanna Osei,1995-11-18,19,Prefer not to say,graduate,Nursing,22/09/2025,2024-04-01,Graduated,3.48,3,144,57.28,CRS-1306,Introduction to Programming,Prof. Petra Muller,C+,1,Fall,2021-2022,11110.15,8580.6,0.0,0.0,Overdue,music,2,14,True,True,Unknown,79415.45,True,2023-10-15 17:02:00
STU-202327139,ENR-752060,Mia Wolf,1995-05-30,28,,,Computer Science,20 May 2023,2024-10-26,graduated,2.48,131,179,79.5,CRS-7566,Intermediate Biology,Prof. Anna Sowah,B-,2,FALL,2020-2021,10908.31,7485.78,3528.65,45030.65,Partial,student_government,1,20,False,True,further_education,93799.24,False,2023-02-19 21:00:00
STU-202327140,ENR-133288,Emma Richter,2003-03-10,20,Male,12,Education,23-07-2023,2025-12-30,active,1.12,196,136,68.41,CRS-7921,Introduction to Economics,Prof. Michael Schneider,A-,6,Spring,2022-2023,4919.93,12666.14,4204.17,21121.3,Overdue,Sports,5,19,False,True,Unknown,,True,2023-07-15 19:08:00
STU-202327141,ENR-852506,Leon Bauer,2007-06-27,19,Female,freshman,Engineering,2021-10-06,2023-09-05,Graduated,3.64,160,140,51.04,CRS-6991,Introduction to Mathematics,Prof. Thomas Koch,B+,1,summer,2022-2023,8085.42,6400.43,3643.74,0.0,Pending,Sports,0,5,True,False,,55372.5,True,2023-06-23 14:02:00
STU-202327142,ENR-830337,Mia Meyer,02/04/2000,15,prefer_not_to_say,11,Music,2022-05-29,2022-04-16,on_leave,3.0,131,143,82.24,CRS-6969,Applied Programming,Prof. Mia Muller,b,4,spring,2020-2021,11068.3,12162.89,4460.36,0.0,Pending,Student Government,1,4,True,False,,,True,2023-08-15 19:21:00
STU-202327143,ENR-210976,Leon Meyer,2003-12-20,27,MALE,Sophomore,Business,16-02-2022,2025-07-09,On Leave,NA,125,159,50.01,CRS-4936,Applied Music,Prof. Leon Klein,c,2,Fall,2024-2025,3847.85,6620.42,2724.4,0.0,paid,Sports,2,11,True,False,military,43181.1,True,2023-04-22 00:42:00
STU-202327144,ENR-114480,Daniel Osei,2009-05-21,19,Prefer not to say,freshman,Art,10-12-2022,2025-02-28,Graduated,3.85,171,155,90.37,CRS-4844,Introduction to History,Prof. Felix Osei,c_plus,1,fall,2023-2024,6578.71,8093.17,4314.95,0.0,Overdue,,2,10,True,False,employed,,True,2023-12-25 00:46:00
STU-202327145,ENR-551425,Emma Weber,2007-09-23,14,M,junior,,2025-01-18,2025-04-27,transferred,,191,138,95.87,CRS-7472,Applied Programming,Prof. Emma Osei,B,4,spring,2024-2025,11758.04,7619.75,0.0,0.0,overdue,Debate,5,17,False,True,Unemployed,54205.54,False,2023-08-15 16:31:00
STU-202327146,ENR-640638,Sarah Osei,2008-02-25,19,F,sophomore,Computer Science,2022-02-09,2025-01-27,on_leave,1.17,4,163,68.2,CRS-3882,Intermediate Psychology,Prof. Sophie Richter,d,3,FALL,2022-2023,11582.53,14547.49,562.67,0.0,paid,Music,2,8,False,True,Military,,False,2023-01-17 14:30:00
STU-202327147,ENR-642080,Lukas Sowah,2007-03-04,27,F,,Music,06-12-2020,03-02-2023,Suspended,,177,121,70.51,CRS-5020,Applied Biology,Prof. Anna Hoffmann,D,4,FALL,2021-2022,11309.07,8985.74,0.0,40979.58,Partial,none,1,19,False,True,Employed,83646.65,True,2023-09-25 21:42:00
STU-202327148,ENR-875453,Christina Hoffmann,2010-03-27,27,Male,Sophomore,Art,2021-07-04,2022-07-03,On Leave,2.16,104,132,62.25,CRS-2401,Advanced Physics,Prof. Christina Koch,C-,1,Spring,2020-2021,5137.44,6557.49,9484.68,26537.17,Overdue,debate,0,8,False,False,further_education,31727.06,False,2023-01-13 23:38:00
STU-202327149,ENR-400644,Max Bauer,2009-04-12,14,Female,,undeclared,2021-06-04,2024-08-20,Graduated,1.51,189,163,83.06,CRS-7811,Intermediate Chemistry,Prof. Petra Osei,A,4,Summer,2020-2021,13775.34,14258.72,6454.07,26949.86,partial,none,2,7,True,True,Unknown,72485.16,True,2023-02-16 22:29:00
STU-202327150,ENR-866773,Felix Wagner,2008-06-16,23,MALE,10,Mathematics,2025-06-13,2024-02-16,Active,1.87,68,133,50.61,CRS-9280,Fundamentals of Psychology,Prof. Anna Schulz,,6,FALL,2025-2026,2599.79,9495.06,1542.33,28447.12,Overdue,music,0,13,True,False,unknown,39359.35,False,2023-04-17 03:22:00
STU-202327151,ENR-926946,Mia Klein,1998-04-27,17,Male,,Chemistry,2025-10-06,17/05/2023,active,3.33,91,125,98.37,CRS-2448,Intermediate Economics,Prof. Christina Koch,A-,3,SUMMER,2025-2026,14761.77,10797.71,0.0,0.0,deferred,None,4,13,True,False,Unknown,,True,2023-07-12 22:47:00
STU-202327152,ENR-868510,Sabine Osei,2004-12-11,14,F,sophomore,Undeclared,2022-09-19,2024-05-17,transferred,1.23,26,168,56.6,CRS-5098,Applied Psychology,Prof. Anna Muller,C,1,SUMMER,2024-2025,2583.32,2482.97,3387.67,26141.19,pending,Sports,1,17,True,True,Military,99513.0,True,2023-02-27 09:28:00
STU-202327153,ENR-536227,Hanna Wolf,2002-09-27,29,Female,Senior,Music,2025-07-02,2023-07-13,on_leave,3.63,0,133,65.21,CRS-9459,Introduction to Chemistry,Prof. Felix Wagner,A,1,fall,2020-2021,12993.55,9354.02,0.0,27939.07,overdue,Research,0,3,True,False,further_education,57895.45,True,2023-07-14 11:24:00
STU-202327154,ENR-763338,Andreas Weber,2002-12-23,29,male,Freshman,,2021-06-01,12/02/2023,On Leave,2.2,107,136,63.61,CRS-1348,Intermediate Programming,Prof. Sophie Richter,b,4,spring,2023-2024,14810.49,11165.84,0.0,47819.84,Partial,research,2,12,False,False,NULL,,True,2023-06-05 10:38:00
STU-202327155,ENR-573398,Mia Muller,2004-02-24,14,male,freshman,Music,2023-01-14,2025-05-26,active,3.85,34,156,55.85,CRS-7216,Advanced Chemistry,Prof. Mia Wolf,C+,2,Spring,2021-2022,2544.03,0.0,7004.81,0.0,Partial,Student Government,0,15,True,False,further_education,,False,2023-11-20 11:09:00
STU-202327156,ENR-612240,Michael Richter,1998-03-23,22,prefer_not_to_say,graduate,Art,2023-05-23,2022-01-06,Withdrawn,2.46,74,169,60.47,CRS-4937,Advanced Chemistry,Prof. Lukas Wolf,,5,spring,2024-2025,7109.95,4827.86,0.0,0.0,paid,sports,1,13,True,False,Military,,False,2023-10-15 15:24:00
STU-202327157,ENR-662067,Emma Osei,1996-04-24,19,F,9,,2020-06-29,2022-10-01,Withdrawn,1.68,6,145,97.44,CRS-5833,Principles of Business,Prof. Mia Sowah,A-,1,spring,2024-2025,14440.94,0.0,0.0,17569.76,paid,N/A,1,20,True,True,Further Education,,True,2023-11-24 16:27:00
STU-202327158,ENR-254381,Andreas Becker,05 Jul 2008,14,female,freshman,Mathematics,2020-05-18,10/27/2024,Active,3.8,138,130,92.58,CRS-2118,Introduction to Art,Prof. Anna Schulz,f,1,summer,2024-2025,2714.74,0.0,6533.86,35260.21,Paid,none,1,12,True,True,military,,False,2023-04-12 04:46:00
STU-202327159,ENR-440956,Sophie Hoffmann,2007-12-14,26,Male,9,undeclared,06/18/2021,2023-12-18,Transferred,2.97,176,150,92.48,CRS-8416,Intermediate Biology,Prof. Daniel Fischer,F,1,spring,2020-2021,10090.48,0.0,0.0,0.0,partial,,5,2,False,True,Unknown,,True,2023-03-12 22:15:00
STU-202327160,ENR-426645,Anna Fischer,2001-04-27,18,F,Senior,Business,06/11/2020,2023-07-01,On Leave,2.98,136,140,90.37,CRS-9795,Advanced Art,Prof. Thomas Richter,c_minus,2,Summer,2020-2021,9378.42,13933.44,0.0,0.0,partial,Volunteering,4,3,True,False,further_education,,False,2023-03-03 17:43:00
STU-202327161,ENR-257523,Andreas Weber,2005-06-11,18,Female,11,Undeclared,13 May 2022,14/12/2022,suspended,3.12,168,129,60.64,CRS-2726,Intermediate Chemistry,Prof. Anna Bauer,f,1,SPRING,2025-2026,14652.79,509.41,0.0,37183.61,overdue,None,2,1,True,False,employed,77457.24,True,2023-05-22 04:12:00
STU-202327162,ENR-207896,Daniel Schulz,29/05/2001,15,prefer_not_to_say,junior,Biology,2020-10-02,2024-04-17,active,3.78,9,155,68.88,CRS-1262,Applied Mathematics,Prof. Sabine Fischer,d,4,Summer,2024-2025,8885.04,4314.62,0.0,0.0,paid,N/A,1,11,False,False,Further Education,,True,2023-06-10 14:57:00
STU-202327163,ENR-956089,Daniel Hoffmann,1998-09-28,30,male,,Business,2021-09-05,04/01/2022,transferred,3.18,35,175,61.17,CRS-3366,Applied Biology,Prof. Lukas Wolf,withdrawn,4,FALL,2025-2026,10781.35,10812.29,6489.42,28410.14,Overdue,research,1,1,True,False,employed,,True,2023-10-20 12:36:00
STU-202327164,ENR-749353,Daniel Meyer,2010-06-10,29,M,sophomore,Nursing,2021-06-27,2023-11-10,Active,2.06,173,121,76.82,CRS-9718,Introduction to History,Prof. Sarah Klein,C,3,Fall,2021-2022,11896.84,1503.88,0.0,15622.59,deferred,Sports,2,13,True,False,military,58063.64,False,2023-07-28 08:38:00
