transaction_id,account_id,customer_id,customer_name,account_type,account_status,transaction_type,transaction_date,amount,currency,balance_after,transaction_channel,branch_city,merchant_name,payment_method,is_international,fee_amount,risk_score,fraud_flag,aml_check_status,kyc_status,credit_score,customer_segment,ip_address,created_at
TXN-20230031139,ACC-475247184,CUST-108346,Anna Schulz,Investment,Active,Interest,2022-05-24,35854.43,EUR,201417.93,Online,Cologne,REWE,Credit Card,False,0.0,33.17,False,passed,verified,371.0,Retail,231.84.251.111,2023-06-21 02:44:00
TXN-20230031140,ACC-856908825,CUST-862266,Sabine Schmidt,Credit Card,active,Withdrawal,2023-12-17,38514.13,EUR,249670.97,SEPA,Hanover,REWE,Credit Card,False,0.0,43.2,True,Manual Review,verified,830.0,Business,109.1.41.150,2023-09-01 23:47:00
TXN-20230031141,ACC-962230771,CUST-494242,Daniel Klein,Credit Card,Active,Payment,10 Apr 2024,-362.97,EUR,391783.64,SEPA,Munich,Amazon,sepa,True,21.84,51.15,False,Manual Review,Expired,795.0,Premium,89.173.129.137,2023-11-28 17:25:00
TXN-20230031142,ACC-577505074,CUST-729112,Max Fischer,Investment,Dormant,Interest,2023-08-07,-31545.68,GBP,488039.82,SEPA,Dusseldorf,,sepa,True,0.0,69.58,True,Manual Review,verified,458.0,Premium,48.5.212.162,2023-03-01 15:31:00
TXN-20230031143,ACC-449195050,CUST-608453,Lukas Bauer,Checking,active,Interest,2025-05-12,-43487.5,CHF,462745.47,Direct Debit,Nuremberg,EDEKA,Cash,True,0.0,83.57,True,Skipped,Verified,687.0,Retail,148.104.53.24,2023-05-28 01:09:00
TXN-20230031144,ACC-975643308,CUST-115321,Max Schulz,Loan,Frozen,Fee,2024-11-08,28566.26,USD,127969.72,Phone,Bremen,Lidl,Debit Card,False,17.47,0.88,True,Skipped,Pending,,Corporate,154.158.25.245,2023-02-18 06:25:00
TXN-20230031145,ACC-371322052,CUST-780915,Daniel Schmidt,Mortgage,Active,Deposit,20 Jan 2022,-35237.85,CHF,382081.48,Mobile App,Hanover,NULL,Debit Card,True,2.27,63.31,True,Skipped,verified,330.0,Business,69.167.15.70,2023-12-02 05:55:00
TXN-20230031146,ACC-326711280,CUST-126948,Thomas Osei,Investment,ACTIVE,Deposit,26-08-2024,19221.91,CHF,279077.06,ATM,Bremen,MediaMarkt,sepa,True,0.0,11.67,True,Failed,Not Required,344.0,Corporate,117.99.32.49,2023-04-18 07:27:00
TXN-20230031147,ACC-485153326,CUST-361261,Felix Richter,Savings,ACTIVE,Fee,2022-04-24,-8158.65,GBP,337467.91,Online,Munich,Amazon,SEPA,True,3.67,21.24,False,Failed,verified,,Retail,32.80.211.180,2023-08-07 07:51:00
TXN-20230031148,ACC-469980969,CUST-754669,Thomas Schneider,Investment,ACTIVE,Fee,03-05-2022,31646.5,CHF,446021.17,Online,Leipzig,Amazon,Credit Card,True,0.0,34.41,True,Pending,Pending,580.0,Premium,255.133.18.20,2023-01-03 06:49:00
TXN-20230031149,ACC-497085908,CUST-898648,Paul Wagner,Credit Card,Dormant,Deposit,2022-04-11,-28845.73,PLN,421283.87,Online,Nuremberg,EDEKA,Credit Card,True,0.0,1.74,True,Manual Review,Expired,,Business,206.65.87.130,2023-06-11 00:05:00
TXN-20230031150,ACC-825523927,CUST-591306,Anna Wolf,Loan,Closed,Fee,2024-08-23,-9886.27,CHF,448265.76,Branch,Essen,,Credit Card,False,11.18,47.88,False,Manual Review,Pending,,Corporate,47.73.56.239,2023-12-14 05:36:00
TXN-20230031151,ACC-475121687,CUST-851006,Anna Bauer,Investment,Frozen,Transfer,2024-04-09,-31186.43,USD,407915.19,Online,Dusseldorf,Deutsche Bahn,SEPA,True,15.27,77.52,False,Passed,Not Required,769.0,Retail,208.221.47.29,2023-04-09 12:46:00
TXN-20230031152,ACC-604551507,CUST-459063,Lisa Osei,Credit Card,Closed,Payment,2022-09-22,-24286.01,EUR,252245.38,Direct Debit,Hamburg,Lidl,Bank Transfer,True,0.0,8.89,False,Manual Review,verified,437.0,Retail,14.193.232.67,2023-06-22 18:17:00
TXN-20230031153,ACC-599344427,CUST-301510,Christina Schmidt,Mortgage,active,Fee,2024-06-02,-47853.99,USD,410073.53,SEPA,Cologne,Lidl,SEPA,False,20.0,94.41,True,Skipped,Not Required,829.0,Retail,193.252.132.197,2023-11-17 23:53:00
TXN-20230031154,ACC-215516895,CUST-697873,David Osei,Checking,Dormant,Fee,2025-03-23,-8834.84,EUR,462132.52,Branch,Bremen,Lidl,Bank Transfer,True,0.0,87.15,False,Passed,verified,,Premium,106.218.229.67,2023-12-11 05:53:00
TXN-20230031155,ACC-145068592,CUST-858972,Thomas Muller,Credit Card,Active,Deposit,2024-04-26,-26094.0,EUR,257154.43,Online,Munich,,Cash,False,0.0,53.92,False,Pending,verified,,Retail,78.239.213.143,2023-05-03 04:53:00
TXN-20230031156,ACC-473892409,CUST-936499,Hanna Schmidt,Savings,Dormant,Deposit,2023-01-05,1360.32,CHF,385337.01,Branch,Hanover,Aldi,Debit Card,False,0.0,25.75,True,Skipped,verified,,Private Banking,114.10.201.64,2023-06-03 01:01:00
TXN-20230031157,ACC-203914787,CUST-685850,Sarah Mensah,Checking,Dormant,Withdrawal,29-11-2025,9275.57,PLN,181355.57,Online,Hamburg,Shell,Bank Transfer,False,3.96,63.2,True,Failed,Expired,346.0,Corporate,173.137.73.248,2023-01-10 01:48:00
TXN-20230031158,ACC-155683333,CUST-618971,Mia Weber,Checking,Closed,Interest,2023-03-21,41786.2,CHF,248617.3,SEPA,Hamburg,REWE,SEPA,True,4.26,89.8,False,Pending,Pending,472.0,Retail,119.113.53.83,2023-06-28 11:13:00
TXN-20230031159,ACC-288017087,CUST-835051,Christina Richter,Mortgage,Active,Withdrawal,03/28/2024,33853.13,USD,378977.96,Phone,Cologne,,sepa,False,15.09,53.25,True,Failed,Verified,465.0,Retail,227.81.222.203,2023-05-27 19:47:00
TXN-20230031160,ACC-899783741,CUST-576328,Andreas Meyer,Mortgage,ACTIVE,Deposit,2025-04-17,-31284.1,PLN,452141.25,Online,Nuremberg,MediaMarkt,Cash,False,8.37,66.16,True,Pending,Pending,,Business,253.107.94.202,2023-10-05 08:47:00
TXN-20230031161,ACC-898448451,CUST-584654,Sabine Meyer,Loan,Dormant,Fee,2022-06-02,12295.33,CHF,205400.54,Branch,Bremen,Aldi,Cash,False,1.1,35.96,False,passed,verified,527.0,Premium,58.120.80.139,2023-11-02 22:05:00
TXN-20230031162,ACC-590578293,CUST-981902,Michael Osei,Checking,Active,Withdrawal,2025-05-04,29176.51,PLN,140681.18,Mobile App,Dusseldorf,EDEKA,SEPA,False,0.0,45.27,True,Failed,Not Required,591.0,Retail,73.70.4.65,2023-01-16 07:26:00
TXN-20230031163,ACC-859386170,CUST-930739,Lisa Mensah,Credit Card,ACTIVE,Transfer,2023-07-12,-48581.25,USD,284748.93,Mobile App,Frankfurt,Amazon,SEPA,True,0.0,10.98,False,passed,Pending,365.0,Private Banking,176.214.73.54,2023-09-16 04:15:00
TXN-20230031164,ACC-452775705,CUST-194793,Andreas Osei,Loan,active,Payment,13 Nov 2023,5141.91,USD,226879.9,Mobile App,Bremen,Amazon,sepa,True,8.15,65.48,False,passed,Verified,,Retail,149.43.51.165,2023-12-27 05:46:00
TXN-20230031165,ACC-388808796,CUST-241563,Hanna Becker,Loan,ACTIVE,Transfer,2024-01-19,-24678.6,GBP,135689.45,Direct Debit,Hamburg,Deutsche Bahn,Bank Transfer,True,0.0,66.63,False,Failed,verified,,Premium,83.210.202.96,2023-02-22 02:07:00
TXN-20230031166,ACC-242808466,CUST-507176,Daniel Fischer,Mortgage,Active,Transfer,22-01-2025,-47694.31,GBP,90909.17,Mobile App,Dortmund,Netflix,Credit Card,True,0.0,69.03,False,Pending,verified,,Premium,31.141.249.71,2023-10-14 02:22:00
TXN-20230031167,ACC-561726618,CUST-658804,Lukas Fischer,Savings,Active,Interest,2025-01-07,-28151.07,EUR,430667.41,Branch,Dresden,Netflix,Credit Card,True,6.09,56.69,True,Failed,verified,674.0,Retail,192.159.70.21,2023-10-02 15:27:00
TXN-20230031168,ACC-514436187,CUST-592637,Petra Becker,Credit Card,Active,Fee,2025-08-06,-34171.06,EUR,320871.2,Mobile App,Berlin,REWE,Credit Card,True,0.0,8.27,True,Manual Review,Not Required,336.0,Corporate,33.141.204.205,2023-10-24 05:55:00
TXN-20230031169,ACC-832487212,CUST-806174,David Schulz,Mortgage,ACTIVE,Payment,2025-04-12,23177.8,USD,127885.12,Branch,Berlin,EDEKA,Cash,False,4.76,15.34,False,Passed,Not Required,847.0,Retail,217.176.22.109,2023-03-23 05:08:00
TXN-20230031170,ACC-122659290,CUST-231076,Michael Becker,Savings,Closed,Payment,10/24/2024,-11313.46,PLN,451923.94,Direct Debit,Hamburg,Deutsche Bahn,Credit Card,True,0.0,37.48,False,Manual Review,Pending,,Premium,71.215.134.78,2023-07-11 01:00:00
TXN-20230031171,ACC-824245821,CUST-545027,Sophie Becker,Checking,active,Payment,2025-01-27,-27661.0,EUR,209632.43,Mobile App,Munich,Lidl,SEPA,True,0.0,58.01,True,passed,Verified,,Business,154.166.215.42,2023-10-17 22:23:00
TXN-20230031172,ACC-645638561,CUST-473739,Mia Muller,Investment,Active,Interest,2024-08-24,7072.32,GBP,464947.89,ATM,Essen,,sepa,True,0.0,4.65,True,Pending,Not Required,,Retail,65.40.121.224,2023-07-11 05:48:00
TXN-20230031173,ACC-455237031,CUST-131816,Sabine Richter,Loan,ACTIVE,Payment,2024-01-29,49794.03,CHF,289603.71,Direct Debit,Essen,MediaMarkt,Bank Transfer,True,7.89,23.21,True,Skipped,Expired,419.0,Retail,209.9.162.203,2023-04-04 12:19:00
TXN-20230031174,ACC-952198579,CUST-963827,Lisa Bauer,Loan,active,Deposit,2023-12-30,45435.47,GBP,39168.3,SEPA,Leipzig,REWE,sepa,False,15.43,26.15,True,Failed,Expired,,Corporate,178.125.120.24,2023-01-09 06:10:00
TXN-20230031175,ACC-398177891,CUST-442483,Daniel Koch,Checking,Frozen,Refund,16-01-2024,15330.96,USD,231041.34,ATM,Hamburg,REWE,sepa,True,24.24,68.16,True,Manual Review,Verified,534.0,Corporate,185.129.77.167,2023-10-23 23:53:00
TXN-20230031176,ACC-318002628,CUST-625865,Lukas Richter,Mortgage,Closed,Withdrawal,2022-08-15,7468.62,CHF,371119.54,SEPA,Frankfurt,Lidl,Debit Card,False,15.87,38.49,True,passed,Pending,676.0,Private Banking,214.84.105.19,2023-11-10 19:23:00
TXN-20230031177,ACC-350156255,CUST-776689,Lukas Weber,Investment,Dormant,Interest,2022-07-01,-37843.1,GBP,279297.22,Phone,Cologne,REWE,Credit Card,True,0.0,61.48,False,Manual Review,Expired,612.0,Premium,215.114.205.84,2023-08-09 01:36:00
TXN-20230031178,ACC-703285751,CUST-719406,Michael Wolf,Checking,Frozen,Deposit,2025-09-29,49002.38,CHF,123963.42,Phone,Munich,,Credit Card,True,6.95,51.51,True,Skipped,Pending,,Corporate,21.235.46.186,2023-08-09 22:54:00
TXN-20230031179,ACC-665273576,CUST-537847,Felix Klein,Savings,Frozen,Refund,09-03-2025,-28299.2,USD,402023.84,Branch,Berlin,Shell,Bank Transfer,True,0.0,12.24,True,passed,Pending,401.0,Retail,59.11.224.104,2023-01-14 04:01:00
TXN-20230031180,ACC-350237855,CUST-341479,Paul Klein,Savings,Frozen,Payment,2024-07-31,18038.01,CHF,219232.87,Branch,Bremen,Shell,Cash,True,22.75,83.0,True,Passed,Verified,353.0,Business,112.19.47.8,2023-08-10 10:12:00
TXN-20230031181,ACC-109597808,CUST-475537,Hanna Agyeman,Mortgage,Active,Interest,2023-02-23,-47460.15,PLN,42366.32,Phone,Dortmund,MediaMarkt,Cash,True,0.0,82.25,False,Skipped,Verified,,Corporate,10.236.61.221,2023-01-18 00:30:00
TXN-20230031182,ACC-461614703,CUST-217882,Paul Schulz,Investment,active,Fee,04/19/2023,-30269.99,CHF,101867.4,ATM,Munich,REWE,Debit Card,True,22.05,59.96,False,passed,Not Required,587.0,Corporate,128.20.202.190,2023-04-22 21:49:00
TXN-20230031183,ACC-950433630,CUST-403971,Sarah Klein,Savings,Active,Interest,2025-06-12,-35454.72,PLN,369884.01,Direct Debit,Bremen,Aldi,sepa,True,0.0,32.58,False,passed,Pending,,Corporate,5.167.202.98,2023-04-01 17:06:00
TXN-20230031184,ACC-874100957,CUST-554287,Lisa Osei,Checking,Dormant,Withdrawal,2022-06-18,-11732.34,USD,41959.48,Mobile App,Leipzig,NULL,Cash,True,0.0,24.2,False,Passed,Expired,,Business,123.207.7.204,2023-07-02 19:05:00
TXN-20230031185,ACC-235909898,CUST-130008,Sarah Richter,Mortgage,active,Refund,2024-04-03,-11276.61,EUR,330401.36,Mobile App,Frankfurt,Amazon,Debit Card,False,4.44,37.72,True,Skipped,verified,,Corporate,188.0.56.135,2023-05-06 22:00:00
TXN-20230031186,ACC-272446828,CUST-916287,Sarah Schulz,Mortgage,Closed,Transfer,2024-10-13,38878.29,GBP,454488.17,Online,Munich,Deutsche Bahn,Credit Card,True,0.0,0.17,False,Passed,Not Required,707.0,Private Banking,69.60.111.34,2023-09-26 11:57:00
TXN-20230031187,ACC-779238185,CUST-224818,Lisa Schmidt,Investment,Closed,Payment,2025-05-02,1220.76,GBP,333932.26,Branch,Frankfurt,EDEKA,Credit Card,True,14.02,29.76,False,Passed,Verified,660.0,Corporate,142.202.125.233,2023-02-22 14:45:00
TXN-20230031188,ACC-768463716,CUST-379110,Sabine Sowah,Savings,active,Transfer,2023-10-14,25635.03,CHF,481226.69,Branch,Frankfurt,EDEKA,SEPA,False,0.0,59.68,True,Pending,Expired,785.0,Retail,9.17.219.35,2023-05-16 17:21:00
TXN-20230031189,ACC-552371137,CUST-302157,Lisa Klein,Savings,Active,Refund,2025-12-27,28893.08,CHF,429863.78,Phone,Leipzig,Deutsche Bahn,SEPA,True,0.0,72.0,True,passed,Pending,496.0,Business,210.176.149.175,2023-08-21 05:54:00
TXN-20230031190,ACC-794765140,CUST-678129,Thomas Hoffmann,Mortgage,Closed,Fee,2025-06-20,-21556.55,CHF,244749.48,Phone,Stuttgart,Lidl,Bank Transfer,False,0.0,62.38,True,Pending,Pending,,Corporate,232.171.9.109,2023-03-16 05:21:00
TXN-20230031191,ACC-656281228,CUST-393732,Hanna Meyer,Investment,ACTIVE,Payment,2022-05-17,44679.84,PLN,238632.04,SEPA,Hanover,Netflix,sepa,True,0.09,69.01,True,Failed,Expired,767.0,Retail,77.238.80.209,2023-08-18 20:18:00
TXN-20230031192,ACC-877176269,CUST-847689,Michael Meyer,Credit Card,Closed,Interest,2025-04-27,-12823.79,CHF,257649.06,ATM,Frankfurt,,Credit Card,True,0.0,17.96,True,Pending,verified,397.0,Private Banking,224.121.125.76,2023-10-26 11:21:00
TXN-20230031193,ACC-284839135,CUST-676785,Sophie Wolf,Checking,Frozen,Interest,28/04/2023,-14997.17,CHF,278467.43,Branch,Leipzig,EDEKA,sepa,True,0.0,34.57,False,Passed,Not Required,386.0,Corporate,161.234.180.120,2023-12-02 02:02:00
TXN-20230031194,ACC-880667963,CUST-580391,Hanna Osei,Investment,active,Payment,2023-02-04,-28111.22,PLN,378647.19,Mobile App,Bremen,Shell,Debit Card,False,12.87,62.3,False,Failed,Pending,,Retail,174.163.95.86,2023-10-17 12:03:00
TXN-20230031195,ACC-370219704,CUST-624376,Felix Schmidt,Mortgage,Active,Payment,2022-03-08,-39738.26,EUR,300436.82,Phone,Stuttgart,,Credit Card,False,0.0,9.63,False,Failed,Pending,437.0,Corporate,223.30.171.240,2023-01-09 08:37:00
TXN-20230031196,ACC-828784038,CUST-818354,Max Bauer,Investment,Active,Payment,2025-03-20,34209.35,USD,342169.91,Phone,Dusseldorf,EDEKA,Credit Card,False,0.0,29.89,True,Skipped,Pending,,Private Banking,27.192.187.41,2023-11-09 12:44:00
TXN-20230031197,ACC-395626489,CUST-331275,Daniel Fischer,Savings,Closed,Fee,02/15/2025,14608.3,GBP,407761.21,Direct Debit,Dortmund,Aldi,Bank Transfer,False,0.0,40.75,True,Skipped,Not Required,562.0,Retail,120.216.133.177,2023-06-06 15:07:00
TXN-20230031198,ACC-896155450,CUST-519343,Max Richter,Loan,ACTIVE,Payment,2022-12-11,-16843.41,USD,12105.49,Mobile App,Munich,REWE,Debit Card,False,0.0,34.57,True,Skipped,Not Required,677.0,Business,78.237.31.72,2023-11-15 19:07:00
TXN-20230031199,ACC-680939868,CUST-329544,Mia Bauer,Loan,Frozen,Payment,2025-11-06,-18892.0,PLN,403497.9,ATM,Hanover,EDEKA,sepa,False,0.0,62.6,True,Manual Review,Pending,600.0,Premium,112.118.246.28,2023-02-07 23:45:00
TXN-20230031200,ACC-691308002,CUST-937664,Sophie Bauer,Investment,Closed,Interest,2024-08-28,5786.92,PLN,425045.01,ATM,Essen,Amazon,Debit Card,False,0.0,72.23,False,Skipped,Pending,475.0,Business,209.188.98.79,2023-07-28 16:32:00
TXN-20230031201,ACC-745814536,CUST-364184,Petra Fischer,Savings,Active,Payment,2024-08-28,-35951.11,CHF,74375.64,Direct Debit,Munich,Shell,SEPA,False,0.0,26.73,False,Manual Review,Verified,,Private Banking,219.84.133.145,2023-12-05 19:23:00
TXN-20230031202,ACC-937350007,CUST-316837,Sabine Agyeman,Checking,ACTIVE,Refund,2022-02-01,8721.45,PLN,97370.96,SEPA,Dusseldorf,REWE,Cash,False,13.95,4.26,False,Manual Review,Not Required,310.0,Corporate,97.56.95.178,2023-06-24 20:08:00
TXN-20230031203,ACC-972173116,CUST-881213,David Schmidt,Savings,Dormant,Withdrawal,07/19/2024,3066420.8878644616,PLN,2819.93,ATM,Berlin,Netflix,Cash,False,1.46,27.69,True,Manual Review,verified,,Private Banking,209.175.175.87,2023-04-26 10:15:00
TXN-20230031204,ACC-879994254,CUST-221000,Mia Wagner,Checking,Active,Payment,2024-10-23,-2945.86,GBP,38517.76,Branch,Hamburg,EDEKA,Debit Card,True,7.69,74.26,True,Manual Review,Pending,,Corporate,248.200.165.140,2023-09-26 15:01:00
TXN-20230031205,ACC-913286700,CUST-104664,Lisa Wagner,Credit Card,ACTIVE,Interest,2022-07-25,19871.16,EUR,89812.13,Direct Debit,Duisburg,Aldi,SEPA,True,0.0,25.26,False,Manual Review,Verified,490.0,Retail,108.128.183.61,2023-02-12 09:20:00
TXN-20230031206,ACC-777714758,CUST-113577,Sabine Schulz,Loan,Active,Deposit,2025-06-15,-6637.19,GBP,475800.67,ATM,Dusseldorf,,sepa,True,0.0,52.75,True,Skipped,Not Required,,Premium,143.92.240.174,2023-02-09 15:06:00
TXN-20230031207,ACC-228794248,CUST-578324,David Weber,Investment,ACTIVE,Deposit,2024-06-18,4645.13,EUR,188171.48,ATM,Essen,REWE,SEPA,True,9.11,6.28,False,Passed,verified,622.0,Retail,62.163.107.123,2023-05-10 06:09:00
TXN-20230031208,ACC-347868458,CUST-722744,Thomas Schulz,Savings,Frozen,Withdrawal,2022-12-29,29742.68,PLN,362812.76,SEPA,Dresden,,Bank Transfer,True,16.0,55.87,False,Manual Review,Not Required,653.0,Corporate,251.43.67.118,2023-09-22 11:25:00
TXN-20230031209,ACC-358776783,CUST-422115,Hanna Meyer,Mortgage,Frozen,Payment,2024-03-29,-22395.72,EUR,117776.8,SEPA,Essen,MediaMarkt,SEPA,True,0.0,93.28,True,Skipped,verified,749.0,Business,131.79.215.236,2023-11-02 22:57:00
TXN-20230031210,ACC-621539508,CUST-113451,Anna Boateng,Savings,ACTIVE,Transfer,2023-08-18,-37654.99,USD,475179.49,Direct Debit,Hanover,EDEKA,Credit Card,True,0.0,98.9,False,passed,Pending,569.0,Premium,239.25.7.87,2023-06-26 13:14:00
TXN-20230031211,ACC-383704949,CUST-282432,Felix Bauer,Credit Card,Dormant,Fee,2024-07-24,31371.72,PLN,359764.1,Online,Leipzig,NULL,sepa,True,5.91,94.48,True,Pending,Pending,708.0,Retail,242.252.70.172,2023-06-28 20:51:00
TXN-20230031212,ACC-946159686,CUST-789814,Petra Schulz,Savings,active,Transfer,2025-03-14,-37414.78,GBP,443549.65,Phone,Hanover,,Debit Card,True,3.97,6.24,True,Manual Review,Expired,392.0,Retail,170.47.38.106,2023-02-19 23:16:00
TXN-20230031213,ACC-982389670,CUST-132478,Petra Mensah,Checking,ACTIVE,Interest,2025-04-03,28393.89,GBP,73310.25,ATM,Duisburg,,Credit Card,False,0.0,92.43,True,Skipped,verified,410.0,Corporate,231.255.94.106,2023-05-11 23:37:00
TXN-20230031214,ACC-470343838,CUST-388973,Hanna Osei,Loan,Active,Payment,11/06/2023,-18745.11,CHF,399797.27,Direct Debit,Stuttgart,MediaMarkt,Cash,True,22.16,31.05,True,Passed,verified,675.0,Retail,14.12.208.81,2023-12-01 16:54:00
TXN-20230031215,ACC-465230181,CUST-217591,Michael Klein,Credit Card,Dormant,Refund,2025-11-02,-10730.97,GBP,58016.97,Phone,Bremen,Lidl,sepa,True,0.0,96.45,False,Skipped,Not Required,,Business,144.185.110.28,2023-01-13 09:21:00
TXN-20230031216,ACC-622589515,CUST-984988,Lukas Schmidt,Credit Card,ACTIVE,Fee,06/04/2024,-32757.45,PLN,206881.73,SEPA,Stuttgart,REWE,Credit Card,False,2.02,39.68,True,Passed,Verified,,Private Banking,72.49.138.15,2023-04-16 14:26:00
TXN-20230031217,ACC-332837800,CUST-305134,Thomas Becker,Mortgage,Dormant,Refund,2024-09-18,40198.99,PLN,11284.62,SEPA,Bremen,MediaMarkt,Credit Card,True,0.0,34.28,True,Manual Review,Verified,635.0,Business,244.89.84.179,2023-04-15 14:38:00
TXN-20230031218,ACC-319837023,CUST-802746,Michael Koch,Credit Card,active,Interest,2023-04-01,15349.28,USD,12965.46,Online,Hamburg,Shell,Bank Transfer,False,0.0,76.95,False,Passed,Pending,319.0,Premium,177.240.132.162,2023-03-24 09:41:00
TXN-20230031219,ACC-198409441,CUST-310270,Hanna Mensah,Savings,ACTIVE,Withdrawal,2023-02-23,20638.8,USD,331653.21,ATM,Cologne,Shell,SEPA,True,0.0,21.48,True,Failed,verified,535.0,Retail,127.155.26.154,2023-08-22 05:52:00
TXN-20230031220,ACC-526752597,CUST-863930,Daniel Hoffmann,Credit Card,ACTIVE,Withdrawal,2025-05-19,16522.08,CHF,344771.5,Mobile App,Cologne,,Bank Transfer,True,19.12,72.75,False,passed,Verified,741.0,Business,220.210.212.39,2023-10-06 16:30:00
TXN-20230031221,ACC-246417462,CUST-699803,Petra Schmidt,Checking,Closed,Withdrawal,2023-12-19,-46548.78,PLN,418019.13,Mobile App,Hanover,Lidl,Cash,False,0.0,21.91,True,passed,Verified,,Premium,155.241.184.202,2023-06-10 09:41:00
TXN-20230031222,ACC-594725225,CUST-411555,Sophie Richter,Checking,ACTIVE,Interest,2024-11-07,31037.41,CHF,108308.78,Branch,Dusseldorf,NULL,sepa,True,19.19,79.93,False,Passed,Verified,390.0,Corporate,254.102.245.93,2023-07-03 20:51:00
TXN-20230031223,ACC-426542154,CUST-314679,Lukas Richter,Credit Card,Frozen,Withdrawal,09 Feb 2022,-20523.44,EUR,453872.66,Online,Munich,Shell,SEPA,False,0.0,7.54,True,Skipped,Pending,403.0,Corporate,138.233.250.74,2023-08-21 20:45:00
TXN-20230031224,ACC-790300823,CUST-755736,David Wagner,Credit Card,ACTIVE,Refund,2024-05-22,-10438.56,GBP,210719.86,Mobile App,Cologne,Shell,Cash,True,0.0,99.42,True,Manual Review,Not Required,,Premium,164.5.198.233,2023-10-21 21:24:00
TXN-20230031225,ACC-453288068,CUST-652878,Leon Muller,Loan,active,Fee,2022-07-01,-18823.49,PLN,334725.33,Online,Frankfurt,MediaMarkt,SEPA,True,0.0,37.92,False,Skipped,Verified,676.0,Premium,73.51.26.118,2023-12-13 06:31:00
TXN-20230031226,ACC-241704083,CUST-799692,Thomas Hoffmann,Checking,Closed,Withdrawal,08/23/2025,-2832.43,USD,333048.97,Branch,Stuttgart,Aldi,SEPA,False,0.0,98.02,True,Pending,Not Required,,Retail,192.198.233.157,2023-06-07 09:24:00
TXN-20230031227,ACC-381349402,CUST-169126,Emma Mensah,Checking,Closed,Interest,2024-04-12,20623.01,EUR,186070.18,Phone,Hamburg,Netflix,Bank Transfer,False,0.0,88.56,True,Passed,verified,,Premium,73.161.155.57,2023-05-02 18:49:00
TXN-20230031228,ACC-882671143,CUST-438517,Anna Bauer,Investment,Active,Interest,2022-05-13,-45177.96,GBP,28169.34,ATM,Leipzig,Netflix,Debit Card,True,15.01,59.34,True,Pending,Pending,406.0,Private Banking,107.228.59.55,2023-09-03 01:34:00
TXN-20230031229,ACC-853067945,CUST-399654,Emma Schmidt,Credit Card,Closed,Deposit,2025-01-18,-43780.57,PLN,301187.67,SEPA,Dusseldorf,Deutsche Bahn,Cash,False,17.95,40.5,True,Skipped,verified,303.0,Retail,194.213.220.9,2023-09-13 09:55:00
TXN-20230031230,ACC-945334407,CUST-452543,Max Schulz,Loan,active,Transfer,2023-02-03,-7495.39,EUR,38980.51,Mobile App,Dusseldorf,Aldi,Credit Card,False,0.0,81.42,True,Manual Review,Not Required,843.0,Private Banking,104.121.14.239,2023-05-12 16:25:00
TXN-20230031231,ACC-851183874,CUST-815941,Lisa Becker,Loan,Dormant,Refund,16 Dec 2023,-12724.15,USD,49319.84,Mobile App,Essen,Shell,sepa,False,0.0,53.81,True,Failed,verified,588.0,Premium,132.69.37.3,2023-03-21 18:10:00
TXN-20230031232,ACC-967419664,CUST-659237,Emma Richter,Investment,Closed,Fee,2024-11-30,22962.33,GBP,414310.11,Direct Debit,Nuremberg,REWE,Credit Card,True,0.0,83.31,False,Manual Review,Pending,754.0,Retail,68.92.218.210,2023-06-08 22:10:00
